model,seed,macro_AUC,macro_F1,micro_F1,subset_acc,hamming,AUC_Kn,F1_Kn,P_Kn,R_Kn,AUC_Cm,F1_Cm,P_Cm,R_Cm,AUC_Ap,F1_Ap,P_Ap,R_Ap,AUC_An,F1_An,P_An,R_An,AUC_Sn,F1_Sn,P_Sn,R_Sn,AUC_Ev,F1_Ev,P_Ev,R_Ev,_oof_score
SGD-hinge-1e5,13,0.6570720132021014,0.4634364690523934,0.4690831556503198,0.09448818897637795,0.32677165354330706,0.8007808142777468,0.5031446540880503,0.38461538461538464,0.7272727272727273,0.6666519940135575,0.40963855421686746,0.3695652173913043,0.4594594594594595,0.6003260225251926,0.5014925373134328,0.4307692307692308,0.6,0.6138931297709924,0.46923076923076923,0.4728682170542636,0.46564885496183206,0.592576581027668,0.48,0.4186046511627907,0.5625,0.6682035375974515,0.41711229946524064,0.3611111111111111,0.4936708860759494,"[[0.52615919 0.59737322 0.25885992 0.0526883  0.53019859 0.00408032]
 [0.70844351 0.25156184 0.43730272 0.24726685 0.4490283  0.02941849]
 [0.94651509 0.25918932 0.66761472 0.39838788 0.70633716 0.50950681]
 ...
 [0.0131009  0.89636695 0.86454458 0.76690872 0.45124763 0.21254097]
 [0.55446701 0.86932806 0.56029676 0.21011137 0.57352571 0.0102557 ]
 [0.99673203 0.44007978 0.39529942 0.60516612 0.64981768 0.34063871]]"
SGD-hinge-1e5,14,0.6725781855960958,0.4634208555399968,0.46686746987951805,0.11811023622047244,0.30971128608923887,0.8108198549916341,0.5087719298245614,0.4915254237288136,0.5272727272727272,0.6646711858438242,0.40476190476190477,0.3617021276595745,0.4594594594594595,0.5901896858328394,0.43795620437956206,0.44776119402985076,0.42857142857142855,0.6625648854961831,0.5204460966542751,0.5072463768115942,0.5343511450381679,0.6212481472332017,0.506578947368421,0.4375,0.6015625,0.6859753541788918,0.4020100502512563,0.3333333333333333,0.5063291139240507,"[[0.32979128 0.86674149 0.03295553 0.4083316  0.09253304 0.20617368]
 [0.14672435 0.59697348 0.1802848  0.23870278 0.91372784 0.58124485]
 [0.66551162 0.32483341 0.69418364 0.76710302 0.88014729 0.25020023]
 ...
 [0.4776566  0.94144214 0.50900615 0.81339073 0.72305394 0.20542878]
 [0.45888211 0.16886234 0.83945806 0.50089318 0.36496892 0.44310609]
 [0.95023338 0.21278719 0.20098774 0.67145977 0.81182899 0.4864354 ]]"
SGD-hinge-1e5,15,0.673500069109595,0.468890932585867,0.47780126849894294,0.09448818897637795,0.3241469816272966,0.8084216397099833,0.463768115942029,0.3855421686746988,0.5818181818181818,0.7237432872612025,0.4840764331210191,0.4578313253012048,0.5135135135135135,0.586158861885003,0.47058823529411764,0.4,0.5714285714285714,0.642824427480916,0.4983388704318937,0.4411764705882353,0.5725190839694656,0.6140377964426879,0.5253164556962026,0.44148936170212766,0.6484375,0.6658144018777767,0.3712574850299401,0.3522727272727273,0.3924050632911392,"[[0.83030059 0.95661012 0.27895899 0.65211844 0.8821779  0.28837056]
 [0.17654959 0.36134976 0.26646859 0.54582869 0.76237522 0.44430901]
 [0.41023574 0.04493416 0.79501794 0.97682973 0.3573835  0.12380465]
 ...
 [0.24049931 0.9222124  0.88786427 0.73316569 0.75137676 0.13751007]
 [0.52889527 0.7053176  0.4866014  0.29655103 0.98405456 0.78502099]
 [0.90106257 0.55254593 0.38278821 0.64992981 0.84466434 0.33871086]]"
SGD-hinge-1e5,16,0.6616064919889014,0.4379296194763384,0.44136926438455937,0.07349081364829396,0.33552055993000873,0.7771890686001116,0.43902439024390244,0.39705882352941174,0.4909090909090909,0.6779646095607008,0.40336134453781514,0.2926829268292683,0.6486486486486487,0.5879075281564908,0.48338368580060426,0.418848167539267,0.5714285714285714,0.6594198473282443,0.45136186770428016,0.4603174603174603,0.44274809160305345,0.5782485177865613,0.421875,0.421875,0.421875,0.6889093805012994,0.42857142857142855,0.4044943820224719,0.45569620253164556,"[[0.81628821 0.81557812 0.24087208 0.88218813 0.85681902 0.25275322]
 [0.72597201 0.26771542 0.57041617 0.71377721 0.59460535 0.60566284]
 [0.0688307  0.19761901 0.96970646 0.77268396 0.46055254 0.0741034 ]
 ...
 [0.05653852 0.95496772 0.78661627 0.53223496 0.33714866 0.16793499]
 [0.2328353  0.26627288 0.95662171 0.36270464 0.42447361 0.36167473]
 [0.87368706 0.69281574 0.6903791  0.83693443 0.57172596 0.37380688]]"
SGD-hinge-1e5,17,0.6577587850866701,0.4423835860727276,0.44732824427480916,0.10236220472440945,0.31671041119860016,0.7663692136084774,0.4246575342465753,0.34065934065934067,0.5636363636363636,0.6924685271590809,0.4342105263157895,0.4230769230769231,0.44594594594594594,0.6045050385299348,0.4657534246575342,0.4473684210526316,0.4857142857142857,0.6171908396946565,0.4626865671641791,0.45255474452554745,0.4732824427480916,0.608294219367589,0.45588235294117646,0.4305555555555556,0.484375,0.6577248721602817,0.4111111111111111,0.36633663366336633,0.46835443037974683,"[[0.47397837 0.97130455 0.2288219  0.55207888 0.8597142  0.25474134]
 [0.80135954 0.20114988 0.9200447  0.13345727 0.67087967 0.69051345]
 [0.64399561 0.00337838 0.47557923 0.47367756 0.41567891 0.00337838]
 ...
 [0.50213758 0.9762056  0.56409354 0.81914709 0.47010208 0.36001133]
 [0.77144075 0.22188632 0.84027236 0.1666528  0.65031137 0.865144  ]
 [0.95049888 0.16209252 0.42042891 0.38751868 0.86498451 0.79308791]]"
LinearSVC-C1,13,0.6944713630103018,0.467098557149834,0.4710547184773989,0.11548556430446194,0.29177602799650043,0.8295593976575572,0.4742268041237113,0.5476190476190477,0.41818181818181815,0.7083370014966107,0.43902439024390244,0.4,0.4864864864864865,0.6178719620628335,0.4863013698630137,0.46710526315789475,0.5071428571428571,0.653267175572519,0.4819277108433735,0.5084745762711864,0.4580152671755725,0.6605422430830039,0.49624060150375937,0.4782608695652174,0.515625,0.6972503981892866,0.42487046632124353,0.35964912280701755,0.5189873417721519,"[[0.58760514 0.64428688 0.17953136 0.08132264 0.84372867 0.62478138]
 [0.64514791 0.32212662 0.43481605 0.30055464 0.51774494 0.71880813]
 [0.68934615 0.41621197 0.53416339 0.35834318 0.5128643  0.27674328]
 ...
 [0.06738837 0.98992953 0.90398173 0.79541397 0.4084594  0.43675951]
 [0.74219596 0.71180424 0.79915667 0.30969276 0.42333322 0.51477753]
 [0.9739026  0.30174816 0.30381524 0.41172362 0.70067956 0.31715925]]"
LinearSVC-C1,14,0.7064925580289657,0.48814625210551027,0.49293563579277866,0.11811023622047244,0.28258967629046366,0.8368655883993308,0.5048543689320388,0.5416666666666666,0.4727272727272727,0.7072365525134257,0.43636363636363634,0.3956043956043956,0.4864864864864865,0.6066390041493777,0.4827586206896552,0.4666666666666667,0.5,0.6965801526717557,0.5393258426966292,0.5294117647058824,0.549618320610687,0.6689414525691698,0.5247148288973384,0.5111111111111111,0.5390625,0.7226925978707351,0.44086021505376344,0.38317757009345793,0.5189873417721519,"[[0.56918186 0.87994617 0.04262903 0.32659299 0.5754573  0.46548391]
 [0.62571971 0.4003496  0.28333843 0.2367329  0.83637929 0.56271458]
 [0.49309301 0.13055003 0.80008402 0.69793482 0.65362956 0.15608121]
 ...
 [0.12126715 0.96429003 0.6686172  0.76023773 0.63041932 0.18239947]
 [0.64483656 0.31166277 0.71642024 0.36342043 0.52662838 0.37768313]
 [0.96998194 0.44391397 0.53766234 0.33776449 0.8194419  0.16616049]]"
LinearSVC-C1,15,0.7006661624785183,0.4921781831504833,0.48489542989930284,0.13385826771653545,0.2909011373578303,0.8516731734523145,0.6129032258064516,0.5507246376811594,0.6909090909090909,0.7438154767144995,0.4678362573099415,0.41237113402061853,0.5405405405405406,0.6024007113218732,0.4657534246575342,0.4473684210526316,0.4857142857142857,0.6803969465648856,0.532319391634981,0.5303030303030303,0.5343511450381679,0.6446393280632411,0.4549019607843137,0.4566929133858268,0.453125,0.6810713387542963,0.41935483870967744,0.3644859813084112,0.4936708860759494,"[[0.84195054 0.9583956  0.01885753 0.60264669 0.83107971 0.46810965]
 [0.71625197 0.24204085 0.43349532 0.57299218 0.70135216 0.53115895]
 [0.59568726 0.27585049 0.69210171 0.68728323 0.49350117 0.11792636]
 ...
 [0.18142558 0.94179116 0.79771934 0.59672273 0.64729901 0.3467787 ]
 [0.69885233 0.58207282 0.52855439 0.37489215 0.73555846 0.65213848]
 [0.94693301 0.44813648 0.35164317 0.42323864 0.88211264 0.31847309]]"
LinearSVC-C1,16,0.7047045472775162,0.4788153737226873,0.48330683624801274,0.12073490813648294,0.28433945756780404,0.822866703848299,0.46153846153846156,0.43548387096774194,0.4909090909090909,0.7328109868826481,0.47619047619047616,0.425531914893617,0.5405405405405406,0.616982809721399,0.48109965635738833,0.46357615894039733,0.5,0.6886412213740457,0.5301204819277109,0.559322033898305,0.5038167938931297,0.6474184782608696,0.4881889763779528,0.49206349206349204,0.484375,0.7195070835778355,0.43575418994413406,0.39,0.4936708860759494,"[[0.83495457 0.81452557 0.05147411 0.66891986 0.95047695 0.15874575]
 [0.54249057 0.46262651 0.40375019 0.657143   0.56955613 0.51946872]
 [0.22002395 0.19794375 0.89914238 0.80320251 0.36766202 0.07171126]
 ...
 [0.20587378 0.98961399 0.84944834 0.71435862 0.20175766 0.25285687]
 [0.67668468 0.45281702 0.89585237 0.46479903 0.35553395 0.49016218]
 [0.89349854 0.33870108 0.60300127 0.55449807 0.83897431 0.18388735]]"
LinearSVC-C1,17,0.6987307039936282,0.49345733133714215,0.4916467780429594,0.15223097112860892,0.2795275590551181,0.8218070273284998,0.5691056910569106,0.5147058823529411,0.6363636363636364,0.7349238489303636,0.4588235294117647,0.40625,0.527027027027027,0.6131298162418494,0.4744525547445255,0.48507462686567165,0.4642857142857143,0.6761526717557252,0.4816326530612245,0.5175438596491229,0.45038167938931295,0.6675209980237156,0.5433962264150943,0.5255474452554745,0.5625,0.6788498616816162,0.43333333333333335,0.38613861386138615,0.4936708860759494,"[[0.86290389 0.87039393 0.03933602 0.57302352 0.90745711 0.45834045]
 [0.70652186 0.32147426 0.78116117 0.23708188 0.49110804 0.70619071]
 [0.64186583 0.23604504 0.47050094 0.51703814 0.51086979 0.08166758]
 ...
 [0.10637209 0.98003925 0.75698852 0.87216768 0.4758575  0.4051712 ]
 [0.65309624 0.46408811 0.71987413 0.4285515  0.4890992  0.61420923]
 [0.95363477 0.33361226 0.24972751 0.42861197 0.89349619 0.58158279]]"
LogReg-C1,13,0.720773499680186,0.5140169868050736,0.5110204081632653,0.16535433070866143,0.26202974628171477,0.8555493586168432,0.5631067961165048,0.6041666666666666,0.5272727272727272,0.7323708072893741,0.49032258064516127,0.4691358024691358,0.5135135135135135,0.6368109069353882,0.4874551971326165,0.4892086330935252,0.4857142857142857,0.6858015267175573,0.4819277108433735,0.5084745762711864,0.4580152671755725,0.7004693675889326,0.5748031496062992,0.5793650793650794,0.5703125,0.7136390309330204,0.4864864864864865,0.42452830188679247,0.569620253164557,"[[0.58048226 0.6891019  0.05735733 0.3482269  0.84748982 0.70270939]
 [0.5596289  0.12145024 0.45989491 0.11637109 0.3401225  0.82332229]
 [0.60393987 0.27744235 0.45806908 0.47700473 0.34473759 0.16213939]
 ...
 [0.12432773 0.99025233 0.94815741 0.86087054 0.44655555 0.44060906]
 [0.87661656 0.72046197 0.79670759 0.55673673 0.16210178 0.54138609]
 [0.98037829 0.46867503 0.37900296 0.15810367 0.80446425 0.26234127]]"
LogReg-C1,14,0.7214863372514629,0.5044357739509008,0.5073409461663948,0.16010498687664043,0.2642169728783902,0.8369771332961518,0.5048543689320388,0.5416666666666666,0.4727272727272727,0.7259441852275728,0.47560975609756095,0.43333333333333335,0.527027027027027,0.6201393005334914,0.4878048780487805,0.47619047619047616,0.5,0.707175572519084,0.5080645161290323,0.5384615384615384,0.48091603053435117,0.7114624505928854,0.570281124497992,0.5867768595041323,0.5546875,0.7272193813395926,0.48,0.4375,0.5316455696202531,"[[0.49442649 0.83671189 0.03058479 0.50887503 0.73627637 0.56530351]
 [0.55032345 0.16684309 0.3855741  0.18132429 0.55947557 0.65061959]
 [0.48089446 0.0845002  0.64331924 0.7078376  0.4633806  0.07204994]
 ...
 [0.1146403  0.97332396 0.86100762 0.78330969 0.58405818 0.17671514]
 [0.81733056 0.56370415 0.72246307 0.66256002 0.18658515 0.43953542]
 [0.97154338 0.55204401 0.55130686 0.15287971 0.88047158 0.12386052]]"
LogReg-C1,15,0.7176466387908736,0.506930458392736,0.5008,0.13648293963254593,0.27296587926509186,0.854601226993865,0.5882352941176471,0.546875,0.6363636363636364,0.7630513249405758,0.4819277108433735,0.43478260869565216,0.5405405405405406,0.6247036158861885,0.46048109965635736,0.44370860927152317,0.4785714285714286,0.687236641221374,0.5171102661596958,0.5151515151515151,0.5190839694656488,0.6870213685770751,0.5182186234817814,0.5378151260504201,0.5,0.689265655126163,0.47560975609756095,0.4588235294117647,0.4936708860759494,"[[0.64312446 0.9153322  0.01211165 0.742735   0.85475061 0.68248692]
 [0.60139967 0.13697366 0.50914275 0.35045802 0.51965839 0.63729924]
 [0.45152332 0.12182861 0.61095388 0.58205827 0.44282549 0.06843496]
 ...
 [0.18669374 0.96924378 0.90870413 0.63046908 0.64109791 0.40671999]
 [0.86415263 0.75592906 0.65130438 0.67135905 0.20444745 0.56120014]
 [0.89405341 0.48156996 0.32600996 0.17081554 0.93271599 0.27709417]]"
LogReg-C1,16,0.7220722690515634,0.5073209686721555,0.5101543460601138,0.16010498687664043,0.2637795275590551,0.8271332961517011,0.5225225225225225,0.5178571428571429,0.5272727272727272,0.753763535522493,0.4528301886792453,0.4235294117647059,0.4864864864864865,0.6344101956135152,0.5034965034965035,0.4931506849315068,0.5142857142857142,0.7024274809160305,0.5328185328185329,0.5390625,0.5267175572519084,0.6900784337944664,0.532258064516129,0.55,0.515625,0.7246206723111744,0.5,0.47191011235955055,0.5316455696202531,"[[0.70064967 0.85376062 0.01448005 0.71658795 0.89656696 0.37076745]
 [0.54296104 0.23823022 0.43113732 0.37095317 0.33842239 0.61741433]
 [0.26953721 0.12432102 0.70237456 0.75202927 0.41837937 0.02243165]
 ...
 [0.19763927 0.9929912  0.91787616 0.81821063 0.27623659 0.26675068]
 [0.76646222 0.67176254 0.76107699 0.73979687 0.08833015 0.41917161]
 [0.88690437 0.44297451 0.46900795 0.28619799 0.88058164 0.14279535]]"
LogReg-C1,17,0.7203563124899555,0.5094842684872796,0.5106732348111659,0.16010498687664043,0.26071741032370954,0.8426659230340212,0.5486725663716814,0.5344827586206896,0.5636363636363636,0.7520908530680518,0.4774193548387097,0.4567901234567901,0.5,0.6217990515708358,0.498220640569395,0.49645390070921985,0.5,0.7097404580152672,0.5060240963855421,0.5338983050847458,0.48091603053435117,0.6988636363636364,0.5603112840466926,0.5581395348837209,0.5625,0.6969779528879202,0.4662576687116564,0.4523809523809524,0.4810126582278481,"[[0.70656249 0.81987754 0.03148257 0.7000279  0.84608061 0.62273371]
 [0.62460396 0.17073196 0.75850826 0.10444494 0.20595374 0.73973193]
 [0.65420103 0.12512161 0.35088071 0.47665382 0.50639689 0.0433565 ]
 ...
 [0.14907005 0.98106214 0.90184024 0.85947402 0.6443535  0.40426896]
 [0.82174595 0.63643419 0.5835398  0.63324828 0.12139762 0.5647032 ]
 [0.96310093 0.48225594 0.20339434 0.19125623 0.91811946 0.53037972]]"
Ridge-a1,13,0.7095428900753733,0.5004316723498049,0.49756888168557534,0.13123359580052493,0.27121609798775154,0.8336307863915225,0.5283018867924528,0.5490196078431373,0.509090909090909,0.7350999207676733,0.5068493150684932,0.5138888888888888,0.5,0.6254445761707172,0.46853146853146854,0.4589041095890411,0.4785714285714286,0.6666259541984731,0.4827586206896552,0.4846153846153846,0.48091603053435117,0.6845355731225296,0.546875,0.546875,0.546875,0.7119205298013245,0.4692737430167598,0.42,0.5316455696202531,"[[0.55040771 0.67546297 0.12771919 0.15960868 0.84290481 0.64823644]
 [0.69656124 0.19195036 0.43007006 0.21143119 0.42980336 0.71069798]
 [0.58225967 0.46289266 0.53274273 0.35821574 0.41273101 0.25499821]
 ...
 [0.07570132 0.99360648 0.92845471 0.77697163 0.41154197 0.56145875]
 [0.82572644 0.65738851 0.8110717  0.34401168 0.34671007 0.49812272]
 [0.98385205 0.3540307  0.33481837 0.30501987 0.78974539 0.19189435]]"
Ridge-a1,14,0.7169108327431725,0.5055219316578596,0.5091779728651237,0.12598425196850394,0.2690288713910761,0.8398215281650865,0.5192307692307693,0.5510204081632653,0.4909090909090909,0.728673298705872,0.475,0.4418604651162791,0.5135135135135135,0.613040901007706,0.496551724137931,0.48,0.5142857142857142,0.6994198473282442,0.5303030303030303,0.5263157894736842,0.5343511450381679,0.6924098320158103,0.549618320610687,0.5373134328358209,0.5625,0.7280995892363149,0.4624277456647399,0.425531914893617,0.5063291139240507,"[[0.59521856 0.87659841 0.04424536 0.36113839 0.66553098 0.50400925]
 [0.69565772 0.29665913 0.32768079 0.21602092 0.73154492 0.60174885]
 [0.5253012  0.12620642 0.7905241  0.66721879 0.5187799  0.12728463]
 ...
 [0.0887878  0.96508461 0.76870489 0.72510418 0.56074626 0.28631149]
 [0.71446934 0.30902848 0.73768562 0.4009758  0.41730861 0.41419292]
 [0.96888348 0.45483691 0.58232327 0.2532761  0.85799195 0.15888141]]"
