model,seed,macro_AUC,macro_F1,micro_F1,subset_acc,hamming,AUC_Kn,F1_Kn,P_Kn,R_Kn,AUC_Cm,F1_Cm,P_Cm,R_Cm,AUC_Ap,F1_Ap,P_Ap,R_Ap,AUC_An,F1_An,P_An,R_An,AUC_Sn,F1_Sn,P_Sn,R_Sn,AUC_Ev,F1_Ev,P_Ev,R_Ev,_oof_score
SGD-hinge-1e5,13,0.6301437963674886,0.43585849483723654,0.43060257278266756,0.049868766404199474,0.3678915135608049,0.8515895147796989,0.5354330708661418,0.4722222222222222,0.6181818181818182,0.6195087595739062,0.3565217391304348,0.26282051282051283,0.5540540540540541,0.5461470065204505,0.44516129032258067,0.40588235294117647,0.4928571428571429,0.5508396946564885,0.44816053511705684,0.39880952380952384,0.5114503816793893,0.5594120553359684,0.43564356435643564,0.37714285714285717,0.515625,0.653365747338419,0.3942307692307692,0.3178294573643411,0.5189873417721519,"[[0.52926544 0.61924738 0.78542258 0.66306139 0.76817842 0.84555232]
 [0.78799224 0.59099199 0.95183094 0.7077651  0.35210543 0.76526399]
 [0.14986038 0.52785364 0.37496131 0.68487143 0.18725078 0.34713393]
 ...
 [0.62180277 0.97254774 0.67691181 0.69260767 0.10752221 0.83537907]
 [0.63490959 0.884172   0.95190724 0.29518754 0.23013616 0.16703105]
 [0.86609553 0.83072053 0.19232166 0.20929316 0.27274664 0.82003232]]"
SGD-hinge-1e5,14,0.6268663805292201,0.4279139188638769,0.42376521116678595,0.06824146981627296,0.3521434820647419,0.7613496932515338,0.49056603773584906,0.5098039215686274,0.4727272727272727,0.6056871203451009,0.329004329004329,0.24203821656050956,0.5135135135135135,0.5291938352104327,0.4336569579288026,0.39644970414201186,0.4785714285714286,0.5712671755725192,0.4444444444444444,0.39759036144578314,0.5038167938931297,0.5945219861660078,0.4404332129963899,0.40939597315436244,0.4765625,0.6991784726297258,0.4293785310734463,0.3877551020408163,0.4810126582278481,"[[0.00328947 0.87231136 0.36198229 0.85209461 0.92550473 0.81889197]
 [0.60893231 0.71943492 0.71361258 0.55893748 0.5914161  0.81699044]
 [0.69511901 0.48866241 0.2999321  0.741604   0.33361122 0.12782244]
 ...
 [0.68124311 0.85331213 0.92748981 0.66096242 0.21234236 0.5298027 ]
 [0.00328947 0.84065111 0.87722598 0.85555872 0.18719507 0.14640878]
 [0.96245333 0.67782488 0.59453197 0.2656276  0.77740835 0.70086663]]"
SGD-hinge-1e5,15,0.6356467135543865,0.43751110558266076,0.43366619115549215,0.05774278215223097,0.347331583552056,0.8054656999442276,0.5217391304347826,0.5,0.5454545454545454,0.6477682894621004,0.3900414937759336,0.281437125748503,0.6351351351351351,0.5392116182572615,0.43686006825938567,0.41830065359477125,0.45714285714285713,0.5931908396946565,0.46099290780141844,0.4304635761589404,0.4961832061068702,0.5623456027667983,0.43506493506493504,0.37222222222222223,0.5234375,0.6658982312012742,0.3803680981595092,0.36904761904761907,0.3924050632911392,"[[0.14541074 0.93127371 0.07605289 0.63626754 0.92358868 0.13603047]
 [0.33539728 0.51155073 0.9891065  0.59101583 0.55160955 0.37726356]
 [0.63534693 0.60712474 0.75022162 0.83917815 0.22443961 0.00384829]
 ...
 [0.44211864 0.89313203 0.56715058 0.67894173 0.12322685 0.6627076 ]
 [0.17701364 0.83644744 0.97489614 0.60882242 0.23073032 0.10936232]
 [0.81159419 0.67348235 0.58732439 0.50412393 0.80188758 0.94336473]]"
SGD-hinge-1e5,16,0.6485358886344053,0.44243472829900593,0.4400564174894217,0.06036745406824147,0.347331583552056,0.8072783045175683,0.47692307692307695,0.41333333333333333,0.5636363636363636,0.6541068756052469,0.3949579831932773,0.2865853658536585,0.6351351351351351,0.5627741553052756,0.4406779661016949,0.41935483870967744,0.4642857142857143,0.5990839694656488,0.48,0.4260355029585799,0.549618320610687,0.5708683300395256,0.41007194244604317,0.38,0.4453125,0.6971036968731662,0.4519774011299435,0.40816326530612246,0.5063291139240507,"[[0.05029529 0.95286837 0.71704727 0.67137717 0.71220885 0.66285448]
 [0.30163608 0.84062622 0.69522387 0.61972452 0.13514808 0.88729629]
 [0.17371325 0.1553329  0.64275323 0.85582027 0.04222791 0.03750989]
 ...
 [0.80202485 0.95924083 0.61076675 0.59500403 0.11497191 0.33552332]
 [0.57019237 0.95752569 0.78599023 0.38732496 0.07754395 0.18040976]
 [0.90962284 0.49681868 0.38924503 0.43982475 0.6694498  0.6115057 ]]"
SGD-hinge-1e5,17,0.6289053600182991,0.44063267587042204,0.4388124547429399,0.07349081364829396,0.33902012248468943,0.8144450641383157,0.5166666666666667,0.47692307692307695,0.5636363636363636,0.6039484109516683,0.3867403314917127,0.32710280373831774,0.47297297297297297,0.5659751037344398,0.44816053511705684,0.42138364779874216,0.4785714285714286,0.5414351145038168,0.40418118466898956,0.3717948717948718,0.44274809160305345,0.5746047430830039,0.47384615384615386,0.39086294416243655,0.6015625,0.6730237236985498,0.41420118343195267,0.3888888888888889,0.4430379746835443,"[[0.22619102 0.86494868 0.08833086 0.75067126 0.98056943 0.74652774]
 [0.65117944 0.24161981 0.93965476 0.73305443 0.34114351 0.8768094 ]
 [0.62307826 0.22128339 0.30566726 0.7543808  0.22481312 0.23123087]
 ...
 [0.62345476 0.72985381 0.54525849 0.94409323 0.16153909 0.71617074]
 [0.33921906 0.36634667 0.56717052 0.22982895 0.39568614 0.33302809]
 [0.94462721 0.06334692 0.21925334 0.23872014 0.64336394 0.72285072]]"
LinearSVC-C1,13,0.6637804992984903,0.45735917796767717,0.44988864142538976,0.07874015748031496,0.3241469816272966,0.8748466257668712,0.576271186440678,0.5396825396825397,0.6181818181818182,0.6486486486486487,0.4093567251461988,0.36082474226804123,0.47297297297297297,0.5767042086544161,0.42657342657342656,0.4178082191780822,0.4357142857142857,0.6013893129770992,0.45390070921985815,0.423841059602649,0.48854961832061067,0.5869874011857708,0.46779661016949153,0.41317365269461076,0.5390625,0.6941067985581357,0.41025641025641024,0.3448275862068966,0.5063291139240507,"[[0.04035068 0.54860616 0.30162445 0.60462189 0.8513001  0.83997236]
 [0.6512277  0.63209089 0.82367874 0.53022158 0.31477054 0.8461964 ]
 [0.6445506  0.44194523 0.47085112 0.72424398 0.22780791 0.04672816]
 ...
 [0.30824565 0.9819309  0.76997426 0.72121648 0.13257048 0.80212593]
 [0.48191397 0.86133224 0.99129402 0.05029237 0.12389731 0.29727788]
 [0.97066341 0.53089433 0.30735646 0.11837853 0.21371592 0.75692884]]"
LinearSVC-C1,14,0.6802573803562119,0.461996114121421,0.45867460908414,0.08661417322834646,0.31802274715660545,0.8713887339654212,0.5309734513274337,0.5172413793103449,0.5454545454545454,0.66720221850515,0.40641711229946526,0.336283185840708,0.5135135135135135,0.5837581505631299,0.4786885245901639,0.44242424242424244,0.5214285714285715,0.6213740458015267,0.43956043956043955,0.4225352112676056,0.4580152671755725,0.6081707015810276,0.46689895470383275,0.42138364779874216,0.5234375,0.729650431721016,0.449438202247191,0.40404040404040403,0.5063291139240507,"[[0.01368019 0.87793169 0.56960978 0.79777627 0.91404118 0.73144421]
 [0.50323284 0.72646051 0.70726512 0.50151041 0.50725884 0.85978811]
 [0.55353706 0.43936716 0.47003887 0.88287952 0.34933272 0.13565961]
 ...
 [0.41930977 0.91798508 0.82897314 0.66640211 0.22896842 0.6693072 ]
 [0.44674055 0.87130114 0.97818912 0.82703568 0.17708365 0.32841211]
 [0.95193874 0.38355944 0.41773425 0.11157661 0.72806122 0.64063082]]"
LinearSVC-C1,15,0.6740421383783225,0.46231745138778885,0.45488441461595824,0.09973753280839895,0.31977252843394577,0.8663134411600669,0.5666666666666667,0.5230769230769231,0.6181818181818182,0.6810458667136192,0.4120603015075377,0.328,0.5540540540540541,0.5923532898636632,0.4781144781144781,0.45222929936305734,0.5071428571428571,0.6239389312977098,0.45936395759717313,0.4276315789473684,0.4961832061068702,0.5928236166007905,0.41198501872659177,0.39568345323741005,0.4296875,0.687777684634085,0.44571428571428573,0.40625,0.4936708860759494,"[[0.07618275 0.92009703 0.14061429 0.65736263 0.90295233 0.5914887 ]
 [0.6463059  0.74024348 0.96824934 0.78588653 0.34756447 0.59189545]
 [0.2866979  0.35591706 0.38239918 0.92381096 0.11436482 0.04859213]
 ...
 [0.37775971 0.9551004  0.75306352 0.8195262  0.23837781 0.76930814]
 [0.28252277 0.78015774 0.9783904  0.46422992 0.15071378 0.25285297]
 [0.87902073 0.3407846  0.45510361 0.21356235 0.7277219  0.68771701]]"
LinearSVC-C1,16,0.681964164849206,0.46594515718194973,0.46656760772659733,0.07874015748031496,0.31408573928258965,0.8457334076965978,0.4915254237288136,0.4603174603174603,0.5272727272727272,0.6980808169733251,0.4293193717277487,0.3504273504273504,0.5540540540540541,0.589226437462952,0.48,0.45,0.5142857142857142,0.636,0.4908424908424908,0.47183098591549294,0.5114503816793893,0.5993391798418972,0.45454545454545453,0.41139240506329117,0.5078125,0.7234051471204627,0.449438202247191,0.40404040404040403,0.5063291139240507,"[[0.06257802 0.94662487 0.5493297  0.78881068 0.6971062  0.62888462]
 [0.7241101  0.80355819 0.72603423 0.66819635 0.14539638 0.80418892]
 [0.0925524  0.21930244 0.45614635 0.90860359 0.15535047 0.14203786]
 ...
 [0.34079862 0.95066889 0.76668321 0.68989058 0.08929476 0.42795971]
 [0.69346698 0.86129988 0.98941124 0.37282694 0.08371283 0.44857097]
 [0.81861805 0.42758075 0.2659462  0.30099991 0.69656933 0.64325561]]"
LinearSVC-C1,17,0.6684392284221952,0.45092972656038616,0.44973938942665675,0.09186351706036745,0.3232720909886264,0.8534857780256553,0.5344827586206896,0.5081967213114754,0.5636363636363636,0.6476802535434457,0.38578680203045684,0.3089430894308943,0.5135135135135135,0.6007409602845287,0.4774193548387097,0.43529411764705883,0.5285714285714286,0.5878473282442749,0.43243243243243246,0.4375,0.42748091603053434,0.6213253458498024,0.48201438848920863,0.44666666666666666,0.5234375,0.699555704585464,0.39344262295081966,0.34615384615384615,0.45569620253164556,"[[0.0829552  0.89873526 0.11459927 0.74338748 0.8052303  0.79605907]
 [0.64150071 0.5815029  0.93369526 0.47199111 0.18239148 0.77758369]
 [0.3692839  0.19621376 0.35730761 0.87886817 0.27540283 0.0255738 ]
 ...
 [0.44391676 0.98725673 0.79344296 0.83505813 0.11519974 0.7597803 ]
 [0.46703492 0.6768854  0.85786932 0.32612673 0.1273339  0.47829171]
 [0.97516455 0.24587507 0.38779667 0.12209503 0.80776611 0.77837421]]"
LogReg-C1,13,0.69704969843038,0.4960596214798017,0.4884645982498011,0.12598425196850394,0.28127734033245844,0.8788622420524261,0.616822429906542,0.6346153846153846,0.6,0.6911699973589225,0.44025157232704404,0.4117647058823529,0.47297297297297297,0.6104919976289271,0.47619047619047616,0.48872180451127817,0.4642857142857143,0.6497709923664122,0.5149253731343284,0.5036496350364964,0.5267175572519084,0.6399147727272727,0.47619047619047616,0.4482758620689655,0.5078125,0.7120881884483192,0.4519774011299435,0.40816326530612246,0.5063291139240507,"[[0.14794953 0.66461817 0.33131098 0.64409808 0.87709235 0.65828923]
 [0.69786774 0.62157245 0.69928766 0.33454752 0.26263922 0.83165344]
 [0.71688281 0.20263402 0.56905149 0.80160516 0.23481555 0.06136421]
 ...
 [0.27008762 0.99153468 0.72909429 0.87208086 0.15753946 0.60014647]
 [0.6915516  0.85325577 0.99465641 0.15943637 0.087163   0.34779559]
 [0.96159108 0.58315358 0.3628911  0.06894949 0.41496489 0.70200691]]"
LogReg-C1,14,0.7026064689024961,0.4953070617023056,0.49192928516525747,0.09711286089238845,0.2891513560804899,0.8688232013385387,0.5641025641025641,0.532258064516129,0.6,0.6939431287965491,0.44571428571428573,0.38613861386138615,0.527027027027027,0.6137966804979252,0.49491525423728816,0.47096774193548385,0.5214285714285715,0.656763358778626,0.5171102661596958,0.5151515151515151,0.5190839694656488,0.6419528162055337,0.4727272727272727,0.4421768707482993,0.5078125,0.7403596277978036,0.4772727272727273,0.4329896907216495,0.5316455696202531,"[[0.06547598 0.86207487 0.60390814 0.81117551 0.89196714 0.53453401]
 [0.48547082 0.58717941 0.57219503 0.32217373 0.51176905 0.76184741]
 [0.65166474 0.21066909 0.50803433 0.90740803 0.37809143 0.10135234]
 ...
 [0.26020406 0.95019022 0.72803184 0.84119272 0.24095509 0.55829294]
 [0.65481604 0.7921884  0.98332147 0.79945388 0.06385708 0.34926575]
 [0.90661301 0.35975901 0.36519879 0.04000042 0.83467954 0.56547378]]"
LogReg-C1,15,0.6968217687985897,0.48374534268025715,0.4800625488663018,0.10761154855643044,0.2909011373578303,0.8656999442275515,0.5739130434782609,0.55,0.6,0.7104938815036534,0.4228571428571429,0.36633663366336633,0.5,0.6115737996443391,0.48056537102473496,0.4755244755244755,0.4857142857142857,0.6582900763358779,0.5274725274725275,0.5070422535211268,0.549618320610687,0.6275629940711462,0.44528301886792454,0.4306569343065693,0.4609375,0.7073099170089697,0.4523809523809524,0.42696629213483145,0.4810126582278481,"[[0.18519774 0.84128672 0.31762027 0.65296234 0.84977037 0.52725422]
 [0.62487679 0.59293654 0.87446513 0.57679631 0.34483132 0.67331831]
 [0.36137354 0.14491263 0.48060074 0.89723354 0.18464932 0.05229536]
 ...
 [0.31443488 0.9851168  0.72137473 0.87181434 0.26298802 0.63924089]
 [0.49890652 0.81571903 0.96434125 0.50545358 0.09357298 0.39971723]
 [0.85542494 0.32287206 0.39606748 0.03089418 0.84789908 0.64171993]]"
LogReg-C1,16,0.6976113059109498,0.4827620774244638,0.48130841121495327,0.11811023622047244,0.29133858267716534,0.8458449525934187,0.5172413793103449,0.4918032786885246,0.5454545454545454,0.7172286292807466,0.45652173913043476,0.38181818181818183,0.5675675675675675,0.6140930646117368,0.4892086330935252,0.4927536231884058,0.4857142857142857,0.6474503816793893,0.49242424242424243,0.48872180451127817,0.4961832061068702,0.6344182312252964,0.47058823529411764,0.4444444444444444,0.5,0.7266325760751111,0.47058823529411764,0.43956043956043955,0.5063291139240507,"[[0.16303626 0.89399377 0.48026274 0.80751818 0.67116164 0.47373685]
 [0.70705346 0.78318486 0.58403033 0.45876462 0.21907461 0.72582932]
 [0.21570807 0.11073775 0.55345112 0.90236704 0.23220404 0.09033313]
 ...
 [0.27859309 0.98235508 0.78425143 0.89695617 0.13906005 0.36358776]
 [0.65673019 0.81080613 0.98557041 0.60770894 0.05784779 0.43390948]
 [0.79601897 0.35485809 0.29537199 0.1087083  0.73211938 0.53319492]]"
LogReg-C1,17,0.697886546007608,0.4890984983262355,0.4864024864024864,0.11548556430446194,0.2891513560804899,0.8627440044617958,0.5737704918032787,0.5223880597014925,0.6363636363636364,0.6930187516506735,0.41530054644808745,0.3486238532110092,0.5135135135135135,0.613426200355661,0.4966442953020134,0.46835443037974683,0.5285714285714286,0.648885496183206,0.4940239043824701,0.5166666666666667,0.4732824427480916,0.6565279150197628,0.49056603773584906,0.4744525547445255,0.5078125,0.7127169083745494,0.4642857142857143,0.43820224719101125,0.4936708860759494,"[[0.21779316 0.88097367 0.17873588 0.70880187 0.83692972 0.56351274]
 [0.58874944 0.50780678 0.76801634 0.36691035 0.19304207 0.74940202]
 [0.51443159 0.09412925 0.4179098  0.84197846 0.40962166 0.06305255]
 ...
 [0.41243384 0.99367085 0.69450847 0.91324855 0.15481417 0.60589343]
 [0.6639842  0.74681338 0.91355905 0.43256193 0.05380028 0.55261677]
 [0.95738215 0.44143095 0.27790518 0.05223045 0.84398793 0.77730161]]"
Ridge-a1,13,0.6826604285902819,0.4671291261838044,0.45701006971340047,0.08661417322834646,0.30664916885389326,0.8775237032905744,0.591304347826087,0.5666666666666667,0.6181818181818182,0.676467998943569,0.4393063583815029,0.3838383838383838,0.5135135135135135,0.5922347362181387,0.43727598566308246,0.43884892086330934,0.4357142857142857,0.6240152671755725,0.47232472324723246,0.45714285714285713,0.48854961832061067,0.6091897233201581,0.43727598566308246,0.40397350993377484,0.4765625,0.7165311425936792,0.42528735632183906,0.3894736842105263,0.46835443037974683,"[[0.02214544 0.6097986  0.28449489 0.61143943 0.84384589 0.76737234]
 [0.69670154 0.64936344 0.78294152 0.42978744 0.25520848 0.88201574]
 [0.74299285 0.36260341 0.52123424 0.74498769 0.22667245 0.06650438]
 ...
 [0.22022647 0.98779356 0.78102491 0.73568631 0.15777795 0.77005826]
 [0.61836151 0.80467535 0.99609553 0.05832637 0.08668715 0.39101412]
 [0.95742569 0.66037398 0.3216568  0.07221638 0.29856522 0.63946343]]"
