Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
abandon,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.451,0.397,0.519,0.086,0.325,0.795,0.451294,0.835079,0,0.396994,0.651832,0,0.519342,0.554974,0,0.086212,0.667539,0,0.324643,0.670157,0,0.794653,0.759162,1,0,0,0,0,0,1
abbreviate,False,0,000000,,,True,1,000010,Sn,,0.45,0.532,0.242,0.045,0.583,0.082,0.450466,0.835079,0,0.532359,0.651832,0,0.241687,0.554974,0,0.044978,0.667539,0,0.583455,0.670157,0,0.08242,0.759162,0,0,0,0,0,0,0
abet,True,1,010000,Cm,,True,1,010000,Cm,,0.528,0.687,0.188,0.135,0.176,0.365,0.528077,0.835079,0,0.687146,0.651832,1,0.187671,0.554974,0,0.134834,0.667539,0,0.176114,0.670157,0,0.365031,0.759162,0,0,1,0,0,0,0
abide,True,1,001000,Ap,,True,1,001000,Ap,,0.68,0.403,0.828,0.305,0.187,0.612,0.679995,0.835079,0,0.403196,0.651832,0,0.82839,0.554974,1,0.305053,0.667539,0,0.18714,0.670157,0,0.61203,0.759162,0,0,0,1,0,0,0
ablate,True,1,010000,Cm,,True,2,010010,Cm,Sn,0.351,0.696,0.375,0.169,0.581,0.462,0.350533,0.835079,0,0.696049,0.651832,1,0.374644,0.554974,0,0.168826,0.667539,0,0.580977,0.670157,0,0.461713,0.759162,0,0,1,0,0,0,0
abort,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.173,0.133,0.55,0.264,0.513,0.976,0.173073,0.835079,0,0.132586,0.651832,0,0.549935,0.554974,0,0.26386,0.667539,0,0.512842,0.670157,0,0.976143,0.759162,1,0,0,0,0,0,1
abound,True,1,100000,Kn,,True,2,110000,Kn,Cm,0.847,0.68,0.211,0.067,0.301,0.171,0.847022,0.835079,1,0.679844,0.651832,1,0.210589,0.554974,0,0.067467,0.667539,0,0.301465,0.670157,0,0.171152,0.759162,0,1,0,0,0,0,0
absorb,True,1,001000,Ap,,True,1,001000,Ap,,0.374,0.144,0.712,0.261,0.1,0.159,0.373738,0.835079,0,0.143945,0.651832,0,0.71154,0.554974,1,0.260874,0.667539,0,0.099975,0.670157,0,0.158803,0.759162,0,0,0,1,0,0,0
abut,True,1,010000,Cm,,True,1,010000,Cm,,0.349,0.786,0.32,0.065,0.418,0.64,0.348652,0.835079,0,0.785657,0.651832,1,0.320214,0.554974,0,0.064974,0.667539,0,0.418361,0.670157,0,0.640385,0.759162,0,0,1,0,0,0,0
accelerate,True,1,001000,Ap,,True,1,001000,Ap,,0.149,0.369,0.844,0.107,0.409,0.169,0.149117,0.835079,0,0.369204,0.651832,0,0.844413,0.554974,1,0.106912,0.667539,0,0.408761,0.670157,0,0.168821,0.759162,0,0,0,1,0,0,0
accentuate,False,0,000000,,,True,1,010000,Cm,,0.087,0.631,0.214,0.017,0.356,0.101,0.086882,0.835079,0,0.631182,0.651832,0,0.214411,0.554974,0,0.01724,0.667539,0,0.355843,0.670157,0,0.100811,0.759162,0,0,0,0,0,0,0
accommodate,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.003,0.381,0.802,0.411,0.98,0.29,0.002618,0.835079,0,0.381395,0.651832,0,0.802307,0.554974,1,0.411002,0.667539,0,0.979713,0.670157,1,0.290029,0.759162,0,0,0,0,0,1,0
accompany,True,1,000010,Sn,,True,4,111010,Sn,"Kn, Cm, Ap",0.778,0.828,0.519,0.017,0.927,0.159,0.778285,0.835079,0,0.828263,0.651832,1,0.518731,0.554974,0,0.016585,0.667539,0,0.926974,0.670157,1,0.158811,0.759162,0,0,0,0,0,1,0
accomplish,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.512,0.047,0.863,0.012,0.574,0.364,0.512095,0.835079,0,0.046582,0.651832,0,0.862902,0.554974,1,0.011524,0.667539,0,0.573503,0.670157,0,0.364144,0.759162,0,0,0,1,0,0,0
account,True,1,000100,An,,True,4,011101,An,"Cm, Ap, Ev",0.555,0.637,0.501,0.669,0.367,0.669,0.554523,0.835079,0,0.636924,0.651832,0,0.500621,0.554974,0,0.668688,0.667539,1,0.366829,0.670157,0,0.668532,0.759162,0,0,0,0,1,0,0
accrue,True,1,001000,Ap,,True,1,001000,Ap,,0.386,0.241,0.67,0.039,0.111,0.17,0.385585,0.835079,0,0.240869,0.651832,0,0.669918,0.554974,1,0.03923,0.667539,0,0.111154,0.670157,0,0.170198,0.759162,0,0,0,1,0,0,0
accumulate,True,2,101000,Kn,Ap,True,2,101000,Kn,Ap,0.937,0.346,0.887,0.172,0.133,0.166,0.937306,0.835079,1,0.345764,0.651832,0,0.886549,0.554974,1,0.172068,0.667539,0,0.133052,0.670157,0,0.166179,0.759162,0,1,0,1,0,0,0
accustom,True,1,000010,Sn,,True,2,000011,Sn,Ev,0.073,0.3,0.26,0.185,0.739,0.655,0.073109,0.835079,0,0.300164,0.651832,0,0.259848,0.554974,0,0.185437,0.667539,0,0.739313,0.670157,1,0.655368,0.759162,0,0,0,0,0,1,0
achieve,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.347,0.028,0.939,0.009,0.758,0.176,0.34675,0.835079,0,0.027986,0.651832,0,0.939257,0.554974,1,0.009306,0.667539,0,0.757651,0.670157,1,0.175745,0.759162,0,0,0,1,0,0,0
acidify,True,1,001000,Ap,,True,1,001000,Ap,,0.012,0.16,0.56,0.241,0.555,0.515,0.0119,0.835079,0,0.160222,0.651832,0,0.560291,0.554974,1,0.241398,0.667539,0,0.555363,0.670157,0,0.514555,0.759162,0,0,0,1,0,0,0
acknowledge,False,0,000000,,,True,1,010000,Cm,,0.707,0.65,0.068,0.271,0.109,0.165,0.707358,0.835079,0,0.649881,0.651832,0,0.067784,0.554974,0,0.271088,0.667539,0,0.108968,0.670157,0,0.165275,0.759162,0,0,0,0,0,0,0
acquaint,True,1,010000,Cm,,True,2,010010,Cm,Sn,0.314,0.904,0.22,0.18,0.728,0.147,0.314366,0.835079,0,0.903754,0.651832,1,0.220302,0.554974,0,0.180412,0.667539,0,0.728477,0.670157,1,0.146942,0.759162,0,0,1,0,0,0,0
activate,True,1,001000,Ap,,True,1,001000,Ap,,0.233,0.162,0.641,0.068,0.139,0.256,0.233071,0.835079,0,0.161546,0.651832,0,0.640904,0.554974,1,0.067656,0.667539,0,0.138792,0.670157,0,0.255711,0.759162,0,0,0,1,0,0,0
actualize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.134,0.32,0.551,0.082,0.719,0.206,0.133917,0.835079,0,0.319639,0.651832,0,0.550807,0.554974,0,0.081753,0.667539,0,0.719167,0.670157,1,0.20618,0.759162,0,0,0,0,0,1,0
actuate,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.022,0.069,0.826,0.018,0.729,0.024,0.021607,0.835079,0,0.068793,0.651832,0,0.825997,0.554974,1,0.018219,0.667539,0,0.728917,0.670157,1,0.023604,0.759162,0,0,0,1,0,0,0
address,True,1,100000,Kn,,True,3,111000,Kn,"Cm, Ap",0.988,0.773,0.629,0.034,0.216,0.004,0.988415,0.835079,1,0.772799,0.651832,1,0.629207,0.554974,1,0.034231,0.667539,0,0.216223,0.670157,0,0.003937,0.759162,0,1,0,0,0,0,0
adhere,True,1,001000,Ap,,True,2,001001,Ap,Ev,0.617,0.1,0.781,0.066,0.343,0.739,0.617021,0.835079,0,0.100266,0.651832,0,0.781031,0.554974,1,0.066234,0.667539,0,0.343016,0.670157,0,0.739189,0.759162,0,0,0,1,0,0,0
adjoin,True,1,010000,Cm,,True,2,010010,Cm,Sn,0.385,0.861,0.078,0.129,0.596,0.191,0.385273,0.835079,0,0.861198,0.651832,1,0.078413,0.554974,0,0.128922,0.667539,0,0.596065,0.670157,0,0.190814,0.759162,0,0,1,0,0,0,0
adjudicate,True,1,000001,Ev,,True,3,010101,Ev,"Cm, An",0.19,0.803,0.055,0.622,0.087,0.936,0.189747,0.835079,0,0.802572,0.651832,1,0.055256,0.554974,0,0.621873,0.667539,0,0.087418,0.670157,0,0.9361,0.759162,1,0,0,0,0,0,1
adjust,True,3,001110,An,"Ap, Sn",True,3,001110,An,"Ap, Sn",0.023,0.256,0.652,0.827,0.819,0.577,0.023453,0.835079,0,0.25638,0.651832,0,0.651972,0.554974,1,0.827453,0.667539,1,0.818736,0.670157,1,0.576968,0.759162,0,0,0,1,1,1,0
administrate,True,4,001111,Sn,"Ap, An, Ev",True,4,001111,Sn,"Ap, An, Ev",0.018,0.153,0.57,0.761,0.858,0.846,0.018045,0.835079,0,0.152788,0.651832,0,0.569983,0.554974,1,0.760853,0.667539,1,0.858456,0.670157,1,0.846439,0.759162,1,0,0,1,1,1,1
admire,True,1,100000,Kn,,True,3,111000,Kn,"Cm, Ap",0.946,0.741,0.629,0.243,0.11,0.44,0.946302,0.835079,1,0.740741,0.651832,1,0.629073,0.554974,1,0.242889,0.667539,0,0.109579,0.670157,0,0.440113,0.759162,0,1,0,0,0,0,0
admit,False,0,000000,,,False,0,000000,,,0.707,0.332,0.158,0.27,0.194,0.554,0.70704,0.835079,0,0.332261,0.651832,0,0.158493,0.554974,0,0.270222,0.667539,0,0.194224,0.670157,0,0.553509,0.759162,0,0,0,0,0,0,0
adopt,True,1,000010,Sn,,True,3,001011,Sn,"Ap, Ev",0.687,0.174,0.653,0.012,0.835,0.758,0.686845,0.835079,0,0.173944,0.651832,0,0.653477,0.554974,1,0.011757,0.667539,0,0.835224,0.670157,1,0.758228,0.759162,0,0,0,0,0,1,0
adsorb,False,0,000000,,,False,0,000000,,,0.366,0.405,0.407,0.518,0.284,0.255,0.365968,0.835079,0,0.405283,0.651832,0,0.407359,0.554974,0,0.517766,0.667539,0,0.283851,0.670157,0,0.255232,0.759162,0,0,0,0,0,0,0
advect,True,1,010000,Cm,,True,1,010000,Cm,,0.064,0.759,0.232,0.257,0.47,0.257,0.06377,0.835079,0,0.758545,0.651832,1,0.231635,0.554974,0,0.257108,0.667539,0,0.470009,0.670157,0,0.256923,0.759162,0,0,1,0,0,0,0
advertise,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.205,0.409,0.737,0.086,0.661,0.042,0.205492,0.835079,0,0.408971,0.651832,0,0.736927,0.554974,1,0.086204,0.667539,0,0.660637,0.670157,0,0.042107,0.759162,0,0,0,1,0,0,0
advocate,True,1,010000,Cm,,True,3,010011,Ev,"Cm, Sn",0.473,0.662,0.143,0.209,0.66,0.717,0.47258,0.835079,0,0.662246,0.651832,1,0.14308,0.554974,0,0.208649,0.667539,0,0.66031,0.670157,0,0.716637,0.759162,0,0,1,0,0,0,0
aerate,True,1,001000,Ap,,True,1,001000,Ap,,0.072,0.1,0.613,0.086,0.521,0.359,0.072328,0.835079,0,0.100029,0.651832,0,0.61301,0.554974,1,0.085719,0.667539,0,0.520818,0.670157,0,0.358653,0.759162,0,0,0,1,0,0,0
affect,True,1,010000,Cm,,True,3,011001,Cm,"Ap, Ev",0.642,0.791,0.628,0.292,0.43,0.713,0.641684,0.835079,0,0.790953,0.651832,1,0.628396,0.554974,1,0.291595,0.667539,0,0.429751,0.670157,0,0.712838,0.759162,0,0,1,0,0,0,0
affirm,True,1,000001,Ev,,True,1,000001,Ev,,0.175,0.209,0.139,0.321,0.352,0.898,0.174981,0.835079,0,0.209027,0.651832,0,0.139007,0.554974,0,0.320879,0.667539,0,0.352132,0.670157,0,0.898383,0.759162,1,0,0,0,0,0,1
affix,True,1,010000,Cm,,True,1,010000,Cm,,0.317,0.699,0.228,0.057,0.212,0.125,0.317228,0.835079,0,0.698658,0.651832,1,0.228472,0.554974,0,0.056739,0.667539,0,0.212436,0.670157,0,0.124993,0.759162,0,0,1,0,0,0,0
afford,True,3,001011,Ap,"Sn, Ev",True,4,101011,Ap,"Kn, Sn, Ev",0.714,0.385,0.829,0.122,0.688,0.801,0.71419,0.835079,0,0.385274,0.651832,0,0.829317,0.554974,1,0.121848,0.667539,0,0.688016,0.670157,1,0.800946,0.759162,1,0,0,1,0,1,1
aggravate,True,1,001000,Ap,,True,1,001000,Ap,,0.191,0.33,0.768,0.525,0.409,0.462,0.190807,0.835079,0,0.329902,0.651832,0,0.767892,0.554974,1,0.525385,0.667539,0,0.409086,0.670157,0,0.461589,0.759162,0,0,0,1,0,0,0
aggregate,True,2,010100,An,Cm,True,3,010110,An,"Cm, Sn",0.651,0.776,0.02,0.814,0.575,0.289,0.650702,0.835079,0,0.77554,0.651832,1,0.020132,0.554974,0,0.813683,0.667539,1,0.575321,0.670157,0,0.288912,0.759162,0,0,1,0,1,0,0
agitate,True,1,000010,Sn,,True,1,000010,Sn,,0.386,0.055,0.437,0.41,0.824,0.285,0.385774,0.835079,0,0.054857,0.651832,0,0.437172,0.554974,0,0.409818,0.667539,0,0.824472,0.670157,1,0.285199,0.759162,0,0,0,0,0,1,0
agonize,True,1,000100,An,,True,3,100101,An,"Kn, Ev",0.75,0.171,0.22,0.861,0.219,0.717,0.749544,0.835079,0,0.171013,0.651832,0,0.219967,0.554974,0,0.860826,0.667539,1,0.21934,0.670157,0,0.717477,0.759162,0,0,0,0,1,0,0
agree,True,1,000001,Ev,,True,1,000001,Ev,,0.452,0.348,0.011,0.356,0.399,0.923,0.451982,0.835079,0,0.347824,0.651832,0,0.011269,0.554974,0,0.355564,0.667539,0,0.39892,0.670157,0,0.922997,0.759162,1,0,0,0,0,0,1
aim,False,0,000000,,,True,2,100010,Kn,Sn,0.779,0.381,0.211,0.175,0.665,0.251,0.778728,0.835079,0,0.381403,0.651832,0,0.211248,0.554974,0,0.174813,0.667539,0,0.665037,0.670157,0,0.250699,0.759162,0,0,0,0,0,0,0
align,True,1,000100,An,,True,3,010110,An,"Cm, Sn",0.389,0.74,0.27,0.808,0.621,0.357,0.38915,0.835079,0,0.74019,0.651832,1,0.270177,0.554974,0,0.807563,0.667539,1,0.621326,0.670157,0,0.356861,0.759162,0,0,0,0,1,0,0
alleviate,True,1,000010,Sn,,True,3,001011,Sn,"Ap, Ev",0.11,0.069,0.494,0.393,0.791,0.728,0.10983,0.835079,0,0.069289,0.651832,0,0.493927,0.554974,0,0.393339,0.667539,0,0.791224,0.670157,1,0.728493,0.759162,0,0,0,0,0,1,0
allot,True,1,001000,Ap,,True,1,001000,Ap,,0.363,0.514,0.793,0.177,0.186,0.117,0.363364,0.835079,0,0.513716,0.651832,0,0.793058,0.554974,1,0.177231,0.667539,0,0.186376,0.670157,0,0.11656,0.759162,0,0,0,1,0,0,0
allude,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.505,0.517,0.763,0.135,0.575,0.121,0.504893,0.835079,0,0.516664,0.651832,0,0.7633,0.554974,1,0.135127,0.667539,0,0.574532,0.670157,0,0.121182,0.759162,0,0,0,1,0,0,0
alter,True,2,001010,Sn,Ap,True,3,001110,Sn,"Ap, An",0.012,0.124,0.927,0.572,0.947,0.238,0.011972,0.835079,0,0.123885,0.651832,0,0.926689,0.554974,1,0.572198,0.667539,0,0.947456,0.670157,1,0.237977,0.759162,0,0,0,1,0,1,0
alternate,True,2,010100,An,Cm,True,2,010100,An,Cm,0.332,0.668,0.232,0.688,0.565,0.284,0.33179,0.835079,0,0.667742,0.651832,1,0.231885,0.554974,0,0.688204,0.667539,1,0.564785,0.670157,0,0.283527,0.759162,0,0,1,0,1,0,0
ameliorate,False,0,000000,,,True,1,000010,Sn,,0.022,0.043,0.306,0.034,0.658,0.639,0.021713,0.835079,0,0.043241,0.651832,0,0.305502,0.554974,0,0.034451,0.667539,0,0.657937,0.670157,0,0.638997,0.759162,0,0,0,0,0,0,0
amortize,True,1,001000,Ap,,True,2,001001,Ev,Ap,0.163,0.116,0.661,0.083,0.215,0.702,0.162588,0.835079,0,0.116035,0.651832,0,0.661468,0.554974,1,0.082512,0.667539,0,0.214708,0.670157,0,0.702051,0.759162,0,0,0,1,0,0,0
amplify,True,1,001000,Ap,,True,2,011000,Ap,Cm,0.022,0.647,0.756,0.048,0.226,0.035,0.021653,0.835079,0,0.647438,0.651832,0,0.756244,0.554974,1,0.047899,0.667539,0,0.226435,0.670157,0,0.034735,0.759162,0,0,0,1,0,0,0
analogize,True,1,010000,Cm,,True,3,011010,Cm,"Ap, Sn",0.481,0.98,0.541,0.553,0.759,0.579,0.480976,0.835079,0,0.979603,0.651832,1,0.540657,0.554974,0,0.552903,0.667539,0,0.758706,0.670157,1,0.579374,0.759162,0,0,1,0,0,0,0
anneal,True,1,010000,Cm,,True,1,010000,Cm,,0.608,0.762,0.147,0.331,0.242,0.175,0.608182,0.835079,0,0.76152,0.651832,1,0.146832,0.554974,0,0.330701,0.667539,0,0.241939,0.670157,0,0.175395,0.759162,0,0,1,0,0,0,0
annihilate,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.187,0.332,0.524,0.159,0.343,0.847,0.18671,0.835079,0,0.331901,0.651832,0,0.523515,0.554974,0,0.159043,0.667539,0,0.342612,0.670157,0,0.847123,0.759162,1,0,0,0,0,0,1
annotate,True,1,010000,Cm,,True,2,110000,Kn,Cm,0.819,0.812,0.453,0.017,0.437,0.092,0.818508,0.835079,0,0.811625,0.651832,1,0.452543,0.554974,0,0.017397,0.667539,0,0.437315,0.670157,0,0.091739,0.759162,0,0,1,0,0,0,0
announce,True,1,010000,Cm,,True,1,010000,Cm,,0.66,0.658,0.402,0.512,0.511,0.177,0.66015,0.835079,0,0.658341,0.651832,1,0.401976,0.554974,0,0.511604,0.667539,0,0.510817,0.670157,0,0.177184,0.759162,0,0,1,0,0,0,0
anodize,False,0,000000,,,False,0,000000,,,0.07,0.417,0.464,0.152,0.564,0.309,0.070133,0.835079,0,0.417173,0.651832,0,0.464086,0.554974,0,0.151899,0.667539,0,0.563591,0.670157,0,0.309256,0.759162,0,0,0,0,0,0,0
answer,True,1,010000,Cm,,True,3,011100,Cm,"Ap, An",0.502,0.707,0.639,0.611,0.154,0.576,0.502462,0.835079,0,0.707241,0.651832,1,0.638555,0.554974,1,0.610829,0.667539,0,0.153965,0.670157,0,0.576353,0.759162,0,0,1,0,0,0,0
antagonize,True,1,000100,An,,True,2,000101,An,Ev,0.036,0.29,0.461,0.757,0.416,0.665,0.036198,0.835079,0,0.289823,0.651832,0,0.461282,0.554974,0,0.757225,0.667539,1,0.416458,0.670157,0,0.665014,0.759162,0,0,0,0,1,0,0
apologize,False,0,000000,,,False,0,000000,,,0.311,0.479,0.029,0.362,0.395,0.228,0.31104,0.835079,0,0.479427,0.651832,0,0.028632,0.554974,0,0.36201,0.667539,0,0.395249,0.670157,0,0.228165,0.759162,0,0,0,0,0,0,0
appeal,True,1,000001,Ev,,True,1,000001,Ev,,0.388,0.5,0.205,0.461,0.096,0.953,0.388246,0.835079,0,0.500404,0.651832,0,0.205243,0.554974,0,0.46075,0.667539,0,0.095578,0.670157,0,0.953158,0.759162,1,0,0,0,0,0,1
appear,True,1,100000,Kn,,True,2,110000,Kn,Cm,0.926,0.76,0.295,0.531,0.391,0.117,0.926399,0.835079,1,0.760235,0.651832,1,0.295138,0.554974,0,0.531014,0.667539,0,0.390618,0.670157,0,0.116863,0.759162,0,1,0,0,0,0,0
append,False,0,000000,,,False,0,000000,,,0.374,0.408,0.439,0.08,0.4,0.038,0.373804,0.835079,0,0.407617,0.651832,0,0.43903,0.554974,0,0.080473,0.667539,0,0.400292,0.670157,0,0.037785,0.759162,0,0,0,0,0,0,0
appoint,True,1,001000,Ap,,True,2,001001,Ev,Ap,0.296,0.186,0.714,0.339,0.375,0.741,0.296488,0.835079,0,0.186247,0.651832,0,0.714138,0.554974,1,0.339433,0.667539,0,0.375391,0.670157,0,0.740851,0.759162,0,0,0,1,0,0,0
apportion,True,3,011100,An,"Cm, Ap",True,3,011100,An,"Cm, Ap",0.348,0.681,0.66,0.707,0.226,0.558,0.348053,0.835079,0,0.681275,0.651832,1,0.659801,0.554974,1,0.706896,0.667539,1,0.225842,0.670157,0,0.557966,0.759162,0,0,1,1,1,0,0
appreciate,False,0,000000,,,True,1,010000,Cm,,0.426,0.566,0.146,0.242,0.076,0.257,0.426265,0.835079,0,0.565781,0.651832,0,0.146411,0.554974,0,0.242325,0.667539,0,0.075577,0.670157,0,0.256959,0.759162,0,0,0,0,0,0,0
apprehend,True,1,010000,Cm,,True,1,010000,Cm,,0.259,0.758,0.3,0.37,0.035,0.517,0.258539,0.835079,0,0.757709,0.651832,1,0.299508,0.554974,0,0.370223,0.667539,0,0.035372,0.670157,0,0.516791,0.759162,0,0,1,0,0,0,0
approach,True,1,001000,Ap,,True,2,001010,Sn,Ap,0.385,0.448,0.608,0.51,0.637,0.535,0.384986,0.835079,0,0.447653,0.651832,0,0.608066,0.554974,1,0.509717,0.667539,0,0.636645,0.670157,0,0.535206,0.759162,0,0,0,1,0,0,0
appropriate,True,1,001000,Ap,,True,2,001001,Ev,Ap,0.399,0.502,0.635,0.484,0.081,0.661,0.398885,0.835079,0,0.502233,0.651832,0,0.635487,0.554974,1,0.483614,0.667539,0,0.080655,0.670157,0,0.661187,0.759162,0,0,0,1,0,0,0
approve,True,1,000001,Ev,,True,3,010101,Ev,"Cm, An",0.203,0.652,0.071,0.867,0.343,0.95,0.203072,0.835079,0,0.651882,0.651832,1,0.070614,0.554974,0,0.867375,0.667539,1,0.34277,0.670157,0,0.949599,0.759162,1,0,0,0,0,0,1
arise,True,1,000010,Sn,,True,3,000111,Sn,"An, Ev",0.514,0.16,0.085,0.598,0.786,0.702,0.514397,0.835079,0,0.160267,0.651832,0,0.084851,0.554974,0,0.59844,0.667539,0,0.785878,0.670157,1,0.701955,0.759162,0,0,0,0,0,1,0
arouse,False,0,000000,,,True,1,001000,Ap,,0.297,0.161,0.519,0.332,0.383,0.509,0.297185,0.835079,0,0.160878,0.651832,0,0.518931,0.554974,0,0.331571,0.667539,0,0.383283,0.670157,0,0.509411,0.759162,0,0,0,0,0,0,0
array,True,1,100000,Kn,,True,1,100000,Kn,,0.923,0.381,0.239,0.305,0.472,0.049,0.922755,0.835079,1,0.381357,0.651832,0,0.238523,0.554974,0,0.305058,0.667539,0,0.472322,0.670157,0,0.048515,0.759162,0,1,0,0,0,0,0
arrest,False,0,000000,,,False,0,000000,,,0.367,0.529,0.206,0.3,0.045,0.578,0.367304,0.835079,0,0.529025,0.651832,0,0.206447,0.554974,0,0.299777,0.667539,0,0.045033,0.670157,0,0.578256,0.759162,0,0,0,0,0,0,0
arrive,False,0,000000,,,True,1,100000,Kn,,0.797,0.534,0.131,0.271,0.331,0.404,0.797342,0.835079,0,0.534491,0.651832,0,0.130575,0.554974,0,0.271019,0.667539,0,0.331104,0.670157,0,0.404462,0.759162,0,0,0,0,0,0,0
ascend,False,0,000000,,,True,1,000001,Ev,,0.53,0.088,0.143,0.013,0.354,0.715,0.530353,0.835079,0,0.08787,0.651832,0,0.142592,0.554974,0,0.012613,0.667539,0,0.353849,0.670157,0,0.715177,0.759162,0,0,0,0,0,0,0
ascribe,False,0,000000,,,False,0,000000,,,0.481,0.133,0.323,0.018,0.215,0.289,0.481174,0.835079,0,0.133166,0.651832,0,0.322871,0.554974,0,0.017564,0.667539,0,0.215115,0.670157,0,0.288524,0.759162,0,0,0,0,0,0,0
ask,True,1,000100,An,,True,3,101100,An,"Kn, Ap",0.8,0.322,0.828,0.92,0.424,0.191,0.799922,0.835079,0,0.32232,0.651832,0,0.828385,0.554974,1,0.919756,0.667539,1,0.424142,0.670157,0,0.190774,0.759162,0,0,0,0,1,0,0
aspirate,False,0,000000,,,True,1,001000,Ap,,0.484,0.056,0.523,0.086,0.245,0.284,0.484154,0.835079,0,0.055996,0.651832,0,0.522952,0.554974,0,0.085685,0.667539,0,0.244557,0.670157,0,0.283699,0.759162,0,0,0,0,0,0,0
aspire,True,2,000011,Sn,Ev,True,2,000011,Sn,Ev,0.501,0.114,0.368,0.088,0.793,0.767,0.501477,0.835079,0,0.114066,0.651832,0,0.368037,0.554974,0,0.087732,0.667539,0,0.792733,0.670157,1,0.76674,0.759162,1,0,0,0,0,1,1
assert,True,2,000101,Ev,An,True,2,000101,Ev,An,0.147,0.482,0.455,0.821,0.355,0.833,0.146763,0.835079,0,0.481508,0.651832,0,0.455219,0.554974,0,0.820873,0.667539,1,0.354937,0.670157,0,0.832628,0.759162,1,0,0,0,1,0,1
assimilate,True,1,000010,Sn,,True,2,010010,Sn,Cm,0.012,0.595,0.198,0.082,0.863,0.486,0.012495,0.835079,0,0.595214,0.651832,0,0.198425,0.554974,0,0.082438,0.667539,0,0.8632,0.670157,1,0.485865,0.759162,0,0,0,0,0,1,0
assist,True,1,000010,Sn,,True,1,000010,Sn,,0.221,0.516,0.296,0.009,0.749,0.14,0.221306,0.835079,0,0.516398,0.651832,0,0.29593,0.554974,0,0.008535,0.667539,0,0.749324,0.670157,1,0.139648,0.759162,0,0,0,0,0,1,0
assume,True,1,000010,Sn,,True,4,010111,Sn,"Cm, An, Ev",0.031,0.698,0.249,0.703,0.845,0.718,0.030797,0.835079,0,0.697633,0.651832,1,0.248835,0.554974,0,0.703122,0.667539,1,0.845266,0.670157,1,0.717558,0.759162,0,0,0,0,0,1,0
assure,False,0,000000,,,True,1,000001,Ev,,0.41,0.299,0.17,0.154,0.4,0.704,0.410223,0.835079,0,0.299318,0.651832,0,0.16958,0.554974,0,0.154288,0.667539,0,0.400324,0.670157,0,0.70372,0.759162,0,0,0,0,0,0,0
astonish,True,1,001000,Ap,,True,1,001000,Ap,,0.403,0.426,0.843,0.035,0.41,0.348,0.403494,0.835079,0,0.425615,0.651832,0,0.842981,0.554974,1,0.034546,0.667539,0,0.410019,0.670157,0,0.347526,0.759162,0,0,0,1,0,0,0
atomize,True,1,000010,Sn,,True,1,000010,Sn,,0.148,0.289,0.162,0.259,0.739,0.164,0.148438,0.835079,0,0.288985,0.651832,0,0.162119,0.554974,0,0.258679,0.667539,0,0.738504,0.670157,1,0.164464,0.759162,0,0,0,0,0,1,0
attack,False,0,000000,,,False,0,000000,,,0.463,0.43,0.435,0.523,0.101,0.264,0.462502,0.835079,0,0.430498,0.651832,0,0.435439,0.554974,0,0.522947,0.667539,0,0.101346,0.670157,0,0.264403,0.759162,0,0,0,0,0,0,0
attempt,False,0,000000,,,True,1,010000,Cm,,0.666,0.561,0.074,0.089,0.357,0.235,0.665936,0.835079,0,0.561199,0.651832,0,0.073668,0.554974,0,0.08873,0.667539,0,0.357376,0.670157,0,0.235102,0.759162,0,0,0,0,0,0,0
attend,True,1,100000,Kn,,True,3,111000,Kn,"Cm, Ap",0.925,0.771,0.64,0.084,0.335,0.16,0.924514,0.835079,1,0.770855,0.651832,1,0.639935,0.554974,1,0.084388,0.667539,0,0.335077,0.670157,0,0.160356,0.759162,0,1,0,0,0,0,0
attenuate,False,0,000000,,,False,0,000000,,,0.011,0.1,0.456,0.079,0.274,0.475,0.010697,0.835079,0,0.100336,0.651832,0,0.455921,0.554974,0,0.078802,0.667539,0,0.274136,0.670157,0,0.474737,0.759162,0,0,0,0,0,0,0
attest,True,1,000100,An,,True,2,000101,Ev,An,0.386,0.209,0.439,0.722,0.017,0.742,0.385824,0.835079,0,0.208523,0.651832,0,0.438571,0.554974,0,0.721573,0.667539,1,0.016896,0.670157,0,0.742161,0.759162,0,0,0,0,1,0,0
