Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
denote,True,2,110000,Kn,Cm,True,3,110010,Kn,"Cm, Sn",0.878,0.84,0.444,0.323,0.641,0.011,0.878137,0.853591,1,0.840244,0.825967,1,0.443657,0.585635,0,0.322575,0.629834,0,0.640728,0.662983,0,0.01105,0.81768,0,1,1,0,0,0,0
depart,False,0,000000,,,True,1,001000,Ap,,0.24,0.404,0.585,0.398,0.011,0.677,0.23958,0.853591,0,0.403956,0.825967,0,0.585364,0.585635,0,0.397545,0.629834,0,0.01131,0.662983,0,0.676684,0.81768,0,0,0,0,0,0,0
depend,True,2,010001,Ev,Cm,True,3,010011,Ev,"Cm, Sn",0.722,0.891,0.051,0.471,0.644,0.945,0.721684,0.853591,0,0.890948,0.825967,1,0.050989,0.585635,0,0.470965,0.629834,0,0.643654,0.662983,0,0.945454,0.81768,1,0,1,0,0,0,1
deplete,True,1,001000,Ap,,True,1,001000,Ap,,0.217,0.112,0.897,0.321,0.061,0.599,0.216595,0.853591,0,0.111543,0.825967,0,0.897199,0.585635,1,0.321407,0.629834,0,0.061344,0.662983,0,0.598593,0.81768,0,0,0,1,0,0,0
deploy,True,1,001000,Ap,,True,1,001000,Ap,,0.149,0.341,0.934,0.103,0.507,0.33,0.149171,0.853591,0,0.34133,0.825967,0,0.93371,0.585635,1,0.103238,0.629834,0,0.507405,0.662983,0,0.329624,0.81768,0,0,0,1,0,0,0
depress,True,1,000010,Sn,,True,1,000010,Sn,,0.305,0.064,0.466,0.335,0.705,0.663,0.305174,0.853591,0,0.063645,0.825967,0,0.465695,0.585635,0,0.334924,0.629834,0,0.704762,0.662983,1,0.662814,0.81768,0,0,0,0,0,1,0
deprive,True,1,000001,Ev,,True,1,000001,Ev,,0.149,0.126,0.433,0.506,0.006,0.927,0.149171,0.853591,0,0.126368,0.825967,0,0.433057,0.585635,0,0.506107,0.629834,0,0.006156,0.662983,0,0.9267,0.81768,1,0,0,0,0,0,1
derate,True,1,000100,An,,True,1,000100,An,,0.149,0.558,0.381,0.671,0.115,0.596,0.149171,0.853591,0,0.557635,0.825967,0,0.380859,0.585635,0,0.671032,0.629834,1,0.115372,0.662983,0,0.596464,0.81768,0,0,0,0,1,0,0
deregulate,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.149,0.04,0.855,0.451,0.639,0.33,0.149171,0.853591,0,0.039921,0.825967,0,0.855026,0.585635,1,0.450827,0.629834,0,0.639122,0.662983,0,0.330246,0.81768,0,0,0,1,0,0,0
descend,True,1,001000,Ap,,True,1,001000,Ap,,0.404,0.135,0.674,0.375,0.4,0.268,0.404113,0.853591,0,0.135348,0.825967,0,0.673678,0.585635,1,0.374579,0.629834,0,0.399776,0.662983,0,0.267758,0.81768,0,0,0,1,0,0,0
deserve,True,1,000001,Ev,,True,1,000001,Ev,,0.364,0.425,0.444,0.006,0.221,0.901,0.364371,0.853591,0,0.425472,0.825967,0,0.444454,0.585635,0,0.0055,0.629834,0,0.221475,0.662983,0,0.901205,0.81768,1,0,0,0,0,0,1
desiccate,True,1,001000,Ap,,True,1,001000,Ap,,0.149,0.04,0.646,0.348,0.373,0.524,0.149171,0.853591,0,0.040452,0.825967,0,0.645856,0.585635,1,0.347974,0.629834,0,0.373005,0.662983,0,0.524336,0.81768,0,0,0,1,0,0,0
designate,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.632,0.403,0.553,0.362,0.846,0.266,0.632384,0.853591,0,0.402615,0.825967,0,0.553164,0.585635,0,0.361667,0.629834,0,0.845942,0.662983,1,0.265985,0.81768,0,0,0,0,0,1,0
desire,True,1,001000,Ap,,True,1,001000,Ap,,0.31,0.017,0.778,0.222,0.368,0.291,0.309924,0.853591,0,0.016575,0.825967,0,0.77837,0.585635,1,0.221707,0.629834,0,0.368229,0.662983,0,0.291344,0.81768,0,0,0,1,0,0,0
destabilize,False,0,000000,,,False,0,000000,,,0.149,0.017,0.41,0.36,0.538,0.604,0.149171,0.853591,0,0.016575,0.825967,0,0.409972,0.585635,0,0.360177,0.629834,0,0.53788,0.662983,0,0.603813,0.81768,0,0,0,0,0,0,0
destine,True,1,000001,Ev,,True,2,000101,Ev,An,0.722,0.178,0.131,0.658,0.039,0.928,0.721581,0.853591,0,0.178185,0.825967,0,0.131322,0.585635,0,0.658003,0.629834,1,0.03912,0.662983,0,0.927786,0.81768,1,0,0,0,0,0,1
destroy,True,1,001000,Ap,,True,3,001101,Ap,"An, Ev",0.149,0.051,0.933,0.714,0.275,0.701,0.149171,0.853591,0,0.051457,0.825967,0,0.932542,0.585635,1,0.713548,0.629834,1,0.275389,0.662983,0,0.700696,0.81768,0,0,0,1,0,0,0
detach,False,0,000000,,,True,1,000100,An,,0.149,0.316,0.162,0.619,0.215,0.475,0.149171,0.853591,0,0.315586,0.825967,0,0.161663,0.585635,0,0.619475,0.629834,0,0.215309,0.662983,0,0.47508,0.81768,0,0,0,0,0,0,0
deter,True,1,000100,An,,True,2,000101,An,Ev,0.149,0.231,0.371,0.945,0.019,0.854,0.149171,0.853591,0,0.230694,0.825967,0,0.371442,0.585635,0,0.945278,0.629834,1,0.019248,0.662983,0,0.854012,0.81768,1,0,0,0,1,0,0
deteriorate,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.149,0.034,0.904,0.425,0.593,0.452,0.149171,0.853591,0,0.034023,0.825967,0,0.903842,0.585635,1,0.4248,0.629834,0,0.593093,0.662983,0,0.452347,0.81768,0,0,0,1,0,0,0
detonate,True,1,000100,An,,True,2,001100,An,Ap,0.149,0.142,0.552,0.752,0.025,0.612,0.149171,0.853591,0,0.141923,0.825967,0,0.551828,0.585635,0,0.751615,0.629834,1,0.024843,0.662983,0,0.612198,0.81768,0,0,0,0,1,0,0
detract,True,2,001100,An,Ap,True,3,011100,Cm,"Ap, An",0.149,0.704,0.64,0.68,0.063,0.692,0.149171,0.853591,0,0.703771,0.825967,0,0.640467,0.585635,1,0.679628,0.629834,1,0.062896,0.662983,0,0.692424,0.81768,0,0,0,1,1,0,0
devastate,True,1,001000,Ap,,True,2,001001,Ev,Ap,0.149,0.317,0.689,0.167,0.345,0.718,0.149171,0.853591,0,0.317473,0.825967,0,0.68929,0.585635,1,0.1674,0.629834,0,0.345003,0.662983,0,0.718359,0.81768,0,0,0,1,0,0,0
deviate,True,1,000100,An,,True,1,000100,An,,0.149,0.402,0.373,0.928,0.393,0.559,0.149171,0.853591,0,0.402082,0.825967,0,0.372598,0.585635,0,0.928286,0.629834,1,0.393308,0.662983,0,0.558575,0.81768,0,0,0,0,1,0,0
devote,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.18,0.052,0.987,0.01,0.834,0.177,0.179797,0.853591,0,0.051539,0.825967,0,0.987274,0.585635,1,0.010259,0.629834,0,0.834169,0.662983,1,0.177207,0.81768,0,0,0,1,0,0,0
diagonalize,True,1,010000,Cm,,True,4,011110,Cm,"Ap, An, Sn",0.44,0.878,0.633,0.76,0.64,0.063,0.439668,0.853591,0,0.877888,0.825967,1,0.633299,0.585635,1,0.76008,0.629834,1,0.640107,0.662983,0,0.063079,0.81768,0,0,1,0,0,0,0
die,True,3,011001,Ev,"Cm, Ap",True,3,011001,Ev,"Cm, Ap",0.712,0.835,0.729,0.51,0.178,0.845,0.71208,0.853591,0,0.834734,0.825967,1,0.728846,0.585635,1,0.510212,0.629834,0,0.178182,0.662983,0,0.844559,0.81768,1,0,1,1,0,0,1
differ,True,3,010101,An,"Cm, Ev",True,3,010101,An,"Cm, Ev",0.183,0.918,0.128,0.931,0.361,0.872,0.18289,0.853591,0,0.917734,0.825967,1,0.127919,0.585635,0,0.930531,0.629834,1,0.360955,0.662983,0,0.87228,0.81768,1,0,1,0,1,0,1
diffract,True,1,000100,An,,True,2,010100,An,Cm,0.217,0.837,0.145,0.978,0.173,0.586,0.216621,0.853591,0,0.83701,0.825967,1,0.144688,0.585635,0,0.977984,0.629834,1,0.172827,0.662983,0,0.585795,0.81768,0,0,0,0,1,0,0
diffuse,True,1,000100,An,,True,2,001100,An,Ap,0.571,0.642,0.551,0.802,0.177,0.314,0.571234,0.853591,0,0.641946,0.825967,0,0.550642,0.585635,0,0.802461,0.629834,1,0.177049,0.662983,0,0.314206,0.81768,0,0,0,0,1,0,0
dig,True,1,000100,An,,True,4,111100,An,"Kn, Cm, Ap",0.84,0.704,0.534,0.935,0.011,0.501,0.839545,0.853591,0,0.70401,0.825967,0,0.533611,0.585635,0,0.935443,0.629834,1,0.011177,0.662983,0,0.501321,0.81768,0,0,0,0,1,0,0
digest,True,1,000100,An,,True,2,001100,An,Ap,0.582,0.195,0.598,0.681,0.398,0.597,0.581525,0.853591,0,0.19526,0.825967,0,0.598421,0.585635,1,0.680532,0.629834,1,0.397938,0.662983,0,0.596632,0.81768,0,0,0,0,1,0,0
digitize,True,1,001000,Ap,,True,1,001000,Ap,,0.644,0.553,0.61,0.233,0.518,0.25,0.643712,0.853591,0,0.553369,0.825967,0,0.609672,0.585635,1,0.233156,0.629834,0,0.517606,0.662983,0,0.249714,0.81768,0,0,0,1,0,0,0
dilate,True,1,001000,Ap,,True,1,001000,Ap,,0.163,0.406,0.897,0.102,0.561,0.097,0.163221,0.853591,0,0.406267,0.825967,0,0.897156,0.585635,1,0.1024,0.629834,0,0.560987,0.662983,0,0.096954,0.81768,0,0,0,1,0,0,0
dilute,True,1,001000,Ap,,True,2,001100,Ap,An,0.432,0.635,0.989,0.734,0.03,0.011,0.432103,0.853591,0,0.634601,0.825967,0,0.989226,0.585635,1,0.733762,0.629834,1,0.029872,0.662983,0,0.01105,0.81768,0,0,0,1,0,0,0
dip,True,1,000100,An,,True,2,000101,An,Ev,0.581,0.344,0.055,0.899,0.172,0.765,0.581057,0.853591,0,0.344478,0.825967,0,0.055451,0.585635,0,0.898654,0.629834,1,0.171532,0.662983,0,0.765318,0.81768,0,0,0,0,1,0,0
disable,True,1,001000,Ap,,True,2,001100,Ap,An,0.149,0.017,0.855,0.554,0.085,0.596,0.149171,0.853591,0,0.016575,0.825967,0,0.85531,0.585635,1,0.554083,0.629834,0,0.084755,0.662983,0,0.596451,0.81768,0,0,0,1,0,0,0
disagree,True,1,000001,Ev,,True,2,000101,Ev,An,0.395,0.566,0.124,0.607,0.171,0.992,0.394979,0.853591,0,0.565733,0.825967,0,0.123506,0.585635,0,0.606652,0.629834,0,0.170628,0.662983,0,0.991909,0.81768,1,0,0,0,0,0,1
disallow,True,1,000001,Ev,,True,3,001101,Ev,"Ap, An",0.149,0.017,0.57,0.761,0.236,0.849,0.149171,0.853591,0,0.016575,0.825967,0,0.569719,0.585635,0,0.76145,0.629834,1,0.236312,0.662983,0,0.849452,0.81768,1,0,0,0,0,0,1
disambiguate,True,1,010000,Cm,,True,2,010100,Cm,An,0.381,0.968,0.341,0.666,0.282,0.523,0.380535,0.853591,0,0.967648,0.825967,1,0.341348,0.585635,0,0.66573,0.629834,1,0.281719,0.662983,0,0.522629,0.81768,0,0,1,0,0,0,0
disappear,True,1,001000,Ap,,True,2,101000,Kn,Ap,0.73,0.525,0.666,0.275,0.246,0.306,0.729782,0.853591,0,0.525224,0.825967,0,0.666075,0.585635,1,0.274964,0.629834,0,0.246459,0.662983,0,0.305658,0.81768,0,0,0,1,0,0,0
disappoint,True,1,001000,Ap,,True,1,001000,Ap,,0.459,0.553,0.856,0.376,0.41,0.488,0.45897,0.853591,0,0.552744,0.825967,0,0.85603,0.585635,1,0.375686,0.629834,0,0.410431,0.662983,0,0.488022,0.81768,0,0,0,1,0,0,0
disassemble,True,1,000010,Sn,,True,2,000110,Sn,An,0.149,0.086,0.252,0.712,0.956,0.386,0.149171,0.853591,0,0.085931,0.825967,0,0.251636,0.585635,0,0.712283,0.629834,1,0.9564,0.662983,1,0.385554,0.81768,0,0,0,0,0,1,0
disassociate,True,1,000100,An,,True,1,000100,An,,0.149,0.297,0.19,0.852,0.029,0.603,0.149171,0.853591,0,0.29659,0.825967,0,0.189872,0.585635,0,0.852203,0.629834,1,0.028688,0.662983,0,0.602601,0.81768,0,0,0,0,1,0,0
discard,True,1,001000,Ap,,True,3,001101,Ap,"An, Ev",0.468,0.122,0.981,0.598,0.088,0.875,0.468193,0.853591,0,0.121888,0.825967,0,0.980655,0.585635,1,0.598145,0.629834,0,0.088047,0.662983,0,0.874546,0.81768,1,0,0,1,0,0,0
discern,True,2,010100,An,Cm,True,4,110101,An,"Kn, Cm, Ev",0.792,0.957,0.043,0.996,0.014,0.81,0.791868,0.853591,0,0.957377,0.825967,1,0.042857,0.585635,0,0.995766,0.629834,1,0.01436,0.662983,0,0.809728,0.81768,0,0,1,0,1,0,0
discipline,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.149,0.169,0.553,0.019,0.37,0.889,0.149171,0.853591,0,0.169292,0.825967,0,0.552881,0.585635,0,0.01932,0.629834,0,0.37015,0.662983,0,0.889014,0.81768,1,0,0,0,0,0,1
disclose,True,1,001000,Ap,,True,1,001000,Ap,,0.723,0.647,0.822,0.071,0.346,0.098,0.723119,0.853591,0,0.647333,0.825967,0,0.821669,0.585635,1,0.071134,0.629834,0,0.345507,0.662983,0,0.098076,0.81768,0,0,0,1,0,0,0
discolor,True,3,110100,Kn,"Cm, An",True,3,110100,Kn,"Cm, An",0.936,0.93,0.143,0.649,0.288,0.637,0.935618,0.853591,1,0.930141,0.825967,1,0.142782,0.585635,0,0.648737,0.629834,1,0.288488,0.662983,0,0.637402,0.81768,0,1,1,0,1,0,0
disconnect,False,0,000000,,,True,1,000100,An,,0.149,0.164,0.162,0.594,0.154,0.59,0.149171,0.853591,0,0.16401,0.825967,0,0.161656,0.585635,0,0.594212,0.629834,0,0.154442,0.662983,0,0.590146,0.81768,0,0,0,0,0,0,0
discontinue,True,2,000101,Ev,An,True,2,000101,Ev,An,0.149,0.235,0.061,0.921,0.018,0.927,0.149171,0.853591,0,0.235019,0.825967,0,0.060655,0.585635,0,0.921365,0.629834,1,0.018271,0.662983,0,0.926871,0.81768,1,0,0,0,1,0,1
discount,False,0,000000,,,False,0,000000,,,0.528,0.631,0.158,0.453,0.204,0.317,0.528073,0.853591,0,0.631095,0.825967,0,0.158027,0.585635,0,0.45338,0.629834,0,0.204169,0.662983,0,0.316986,0.81768,0,0,0,0,0,0,0
discourage,True,1,000001,Ev,,True,1,000001,Ev,,0.149,0.017,0.321,0.094,0.382,0.917,0.149171,0.853591,0,0.016575,0.825967,0,0.320701,0.585635,0,0.093937,0.629834,0,0.381609,0.662983,0,0.916913,0.81768,1,0,0,0,0,0,1
disenfranchise,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.149,0.017,0.512,0.341,0.204,0.835,0.149171,0.853591,0,0.016575,0.825967,0,0.511858,0.585635,0,0.341232,0.629834,0,0.204404,0.662983,0,0.83478,0.81768,1,0,0,0,0,0,1
disengage,True,1,000001,Ev,,True,2,000101,Ev,An,0.149,0.017,0.233,0.576,0.175,0.878,0.149171,0.853591,0,0.016575,0.825967,0,0.233262,0.585635,0,0.57613,0.629834,0,0.175314,0.662983,0,0.87817,0.81768,1,0,0,0,0,0,1
disentangle,True,1,000100,An,,True,1,000100,An,,0.356,0.694,0.147,0.86,0.47,0.402,0.35634,0.853591,0,0.69373,0.825967,0,0.147358,0.585635,0,0.860022,0.629834,1,0.470486,0.662983,0,0.401552,0.81768,0,0,0,0,1,0,0
disfigure,True,1,010000,Cm,,True,4,111100,Cm,"Kn, Ap, An",0.826,0.834,0.53,0.655,0.409,0.125,0.826001,0.853591,0,0.834382,0.825967,1,0.529534,0.585635,0,0.654608,0.629834,1,0.409493,0.662983,0,0.124752,0.81768,0,0,1,0,0,0,0
disguise,True,1,100000,Kn,,True,3,110010,Kn,"Cm, Sn",0.928,0.723,0.243,0.096,0.805,0.061,0.927584,0.853591,1,0.72335,0.825967,0,0.242973,0.585635,0,0.09648,0.629834,0,0.805203,0.662983,1,0.060678,0.81768,0,1,0,0,0,0,0
disintegrate,False,0,000000,,,True,1,000100,An,,0.149,0.039,0.337,0.602,0.472,0.401,0.149171,0.853591,0,0.038769,0.825967,0,0.336643,0.585635,0,0.601887,0.629834,0,0.471799,0.662983,0,0.401068,0.81768,0,0,0,0,0,0,0
dislodge,True,1,000100,An,,True,1,000100,An,,0.149,0.107,0.395,0.78,0.254,0.337,0.149171,0.853591,0,0.106974,0.825967,0,0.395109,0.585635,0,0.78011,0.629834,1,0.254186,0.662983,0,0.336956,0.81768,0,0,0,0,1,0,0
dismantle,True,1,000010,Sn,,True,2,000110,Sn,An,0.149,0.017,0.303,0.607,0.673,0.377,0.149171,0.853591,0,0.016575,0.825967,0,0.302854,0.585635,0,0.607433,0.629834,0,0.672965,0.662983,1,0.377198,0.81768,0,0,0,0,0,1,0
dismay,False,0,000000,,,False,0,000000,,,0.414,0.058,0.478,0.375,0.283,0.52,0.414132,0.853591,0,0.057863,0.825967,0,0.477739,0.585635,0,0.374813,0.629834,0,0.282979,0.662983,0,0.519644,0.81768,0,0,0,0,0,0,0
dismiss,False,0,000000,,,True,1,000001,Ev,,0.149,0.193,0.476,0.422,0.185,0.767,0.149171,0.853591,0,0.192726,0.825967,0,0.476289,0.585635,0,0.421779,0.629834,0,0.184541,0.662983,0,0.767019,0.81768,0,0,0,0,0,0,0
disparage,True,1,000001,Ev,,True,2,000101,Ev,An,0.149,0.611,0.258,0.767,0.249,0.944,0.149171,0.853591,0,0.610606,0.825967,0,0.258142,0.585635,0,0.767005,0.629834,1,0.24871,0.662983,0,0.943889,0.81768,1,0,0,0,0,0,1
dispatch,True,1,001000,Ap,,True,2,001100,Ap,An,0.239,0.359,0.854,0.552,0.279,0.296,0.239319,0.853591,0,0.359315,0.825967,0,0.853939,0.585635,1,0.551703,0.629834,0,0.279377,0.662983,0,0.29634,0.81768,0,0,0,1,0,0,0
dispel,True,1,000100,An,,True,2,001100,An,Ap,0.211,0.332,0.506,0.692,0.071,0.604,0.210868,0.853591,0,0.331552,0.825967,0,0.505834,0.585635,0,0.69178,0.629834,1,0.070824,0.662983,0,0.604349,0.81768,0,0,0,0,1,0,0
dispense,True,1,001000,Ap,,True,1,001000,Ap,,0.366,0.063,0.931,0.095,0.414,0.075,0.366355,0.853591,0,0.062854,0.825967,0,0.931302,0.585635,1,0.094683,0.629834,0,0.414378,0.662983,0,0.074811,0.81768,0,0,0,1,0,0,0
disperse,True,1,001000,Ap,,True,1,001000,Ap,,0.264,0.455,0.852,0.375,0.536,0.487,0.264361,0.853591,0,0.45548,0.825967,0,0.852214,0.585635,1,0.37466,0.629834,0,0.5358,0.662983,0,0.487457,0.81768,0,0,0,1,0,0,0
displace,True,1,001000,Ap,,True,2,001100,Ap,An,0.22,0.607,0.856,0.76,0.203,0.175,0.220228,0.853591,0,0.606812,0.825967,0,0.85607,0.585635,1,0.76043,0.629834,1,0.202745,0.662983,0,0.175085,0.81768,0,0,0,1,0,0,0
display,True,3,111000,Kn,"Cm, Ap",True,3,111000,Kn,"Cm, Ap",0.89,0.843,0.637,0.451,0.257,0.37,0.890359,0.853591,1,0.843019,0.825967,1,0.636784,0.585635,1,0.450769,0.629834,0,0.256564,0.662983,0,0.370021,0.81768,0,1,1,1,0,0,0
dispose,True,1,001000,Ap,,True,3,001101,Ap,"An, Ev",0.31,0.112,0.94,0.706,0.087,0.826,0.31033,0.853591,0,0.112003,0.825967,0,0.940177,0.585635,1,0.706387,0.629834,1,0.086552,0.662983,0,0.826308,0.81768,1,0,0,1,0,0,0
disprove,True,1,000001,Ev,,True,2,000101,Ev,An,0.193,0.475,0.238,0.853,0.083,0.918,0.19294,0.853591,0,0.475031,0.825967,0,0.2378,0.585635,0,0.853251,0.629834,1,0.083437,0.662983,0,0.917784,0.81768,1,0,0,0,0,0,1
dispute,True,1,000001,Ev,,True,2,000101,Ev,An,0.338,0.396,0.19,0.91,0.284,0.997,0.337825,0.853591,0,0.396121,0.825967,0,0.190396,0.585635,0,0.909764,0.629834,1,0.284006,0.662983,0,0.997238,0.81768,1,0,0,0,0,0,1
disrupt,False,0,000000,,,True,1,000010,Sn,,0.149,0.064,0.477,0.113,0.652,0.474,0.149171,0.853591,0,0.064439,0.825967,0,0.47667,0.585635,0,0.11341,0.629834,0,0.652069,0.662983,0,0.473782,0.81768,0,0,0,0,0,0,0
disseminate,True,1,001000,Ap,,True,1,001000,Ap,,0.326,0.051,0.931,0.276,0.255,0.3,0.325835,0.853591,0,0.05086,0.825967,0,0.931155,0.585635,1,0.276225,0.629834,0,0.254672,0.662983,0,0.299733,0.81768,0,0,0,1,0,0,0
dissipate,True,2,001100,An,Ap,True,2,001100,An,Ap,0.149,0.455,0.691,0.721,0.148,0.412,0.149171,0.853591,0,0.455237,0.825967,0,0.691199,0.585635,1,0.721077,0.629834,1,0.147895,0.662983,0,0.41156,0.81768,0,0,0,1,1,0,0
dissociate,True,1,000100,An,,True,1,000100,An,,0.149,0.454,0.235,0.906,0.019,0.408,0.149171,0.853591,0,0.454121,0.825967,0,0.234631,0.585635,0,0.906244,0.629834,1,0.019336,0.662983,0,0.407588,0.81768,0,0,0,0,1,0,0
dissolve,True,1,000010,Sn,,True,2,000110,Sn,An,0.201,0.017,0.22,0.645,0.863,0.363,0.200591,0.853591,0,0.016575,0.825967,0,0.220258,0.585635,0,0.644779,0.629834,1,0.862551,0.662983,1,0.363034,0.81768,0,0,0,0,0,1,0
dissuade,True,1,000001,Ev,,True,2,000101,Ev,An,0.149,0.017,0.355,0.574,0.26,0.956,0.149171,0.853591,0,0.016575,0.825967,0,0.355279,0.585635,0,0.573726,0.629834,0,0.259787,0.662983,0,0.956084,0.81768,1,0,0,0,0,0,1
distil,True,1,000100,An,,True,1,000100,An,,0.285,0.051,0.023,0.917,0.419,0.623,0.285446,0.853591,0,0.051133,0.825967,0,0.023268,0.585635,0,0.916936,0.629834,1,0.4194,0.662983,0,0.622652,0.81768,0,0,0,0,1,0,0
distill,True,1,000100,An,,True,1,000100,An,,0.224,0.111,0.396,0.762,0.371,0.619,0.223636,0.853591,0,0.110529,0.825967,0,0.395848,0.585635,0,0.761691,0.629834,1,0.37133,0.662983,0,0.619282,0.81768,0,0,0,0,1,0,0
distort,True,1,001000,Ap,,True,1,001000,Ap,,0.149,0.488,0.909,0.451,0.561,0.353,0.149171,0.853591,0,0.488439,0.825967,0,0.90897,0.585635,1,0.450793,0.629834,0,0.561257,0.662983,0,0.352779,0.81768,0,0,0,1,0,0,0
distract,False,0,000000,,,True,1,000100,An,,0.149,0.04,0.227,0.573,0.368,0.599,0.149171,0.853591,0,0.039729,0.825967,0,0.227053,0.585635,0,0.573312,0.629834,0,0.368031,0.662983,0,0.598783,0.81768,0,0,0,0,0,0,0
distribute,True,1,001000,Ap,,True,1,001000,Ap,,0.58,0.368,0.987,0.14,0.354,0.125,0.580203,0.853591,0,0.36786,0.825967,0,0.987328,0.585635,1,0.140092,0.629834,0,0.354498,0.662983,0,0.125151,0.81768,0,0,0,1,0,0,0
disturb,False,0,000000,,,True,1,000010,Sn,,0.431,0.377,0.144,0.061,0.63,0.064,0.4309,0.853591,0,0.376561,0.825967,0,0.144347,0.585635,0,0.060874,0.629834,0,0.629515,0.662983,0,0.064186,0.81768,0,0,0,0,0,0,0
dive,True,1,001000,Ap,,True,1,001000,Ap,,0.274,0.376,0.742,0.412,0.37,0.179,0.274243,0.853591,0,0.375807,0.825967,0,0.74166,0.585635,1,0.412445,0.629834,0,0.370071,0.662983,0,0.179152,0.81768,0,0,0,1,0,0,0
diverge,True,1,010000,Cm,,True,3,011100,Cm,"Ap, An",0.44,0.926,0.785,0.62,0.418,0.313,0.439809,0.853591,0,0.925753,0.825967,1,0.784542,0.585635,1,0.620035,0.629834,0,0.417908,0.662983,0,0.313414,0.81768,0,0,1,0,0,0,0
diversify,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.529,0.471,0.463,0.964,0.622,0.149171,0.853591,0,0.529417,0.825967,0,0.471461,0.585635,0,0.46341,0.629834,0,0.963503,0.662983,1,0.622047,0.81768,0,0,0,0,0,1,0
divert,True,1,000100,An,,True,2,001100,An,Ap,0.149,0.179,0.523,0.663,0.519,0.137,0.149171,0.853591,0,0.178941,0.825967,0,0.523374,0.585635,0,0.663155,0.629834,1,0.519409,0.662983,0,0.136683,0.81768,0,0,0,0,1,0,0
divulge,True,1,100000,Kn,,True,1,100000,Kn,,0.857,0.669,0.306,0.072,0.18,0.065,0.856581,0.853591,1,0.669405,0.825967,0,0.306461,0.585635,0,0.071793,0.629834,0,0.179925,0.662983,0,0.064615,0.81768,0,1,0,0,0,0,0
dodge,True,1,001000,Ap,,True,1,001000,Ap,,0.236,0.413,0.84,0.342,0.154,0.667,0.236257,0.853591,0,0.413229,0.825967,0,0.839914,0.585635,1,0.34221,0.629834,0,0.153934,0.662983,0,0.666932,0.81768,0,0,0,1,0,0,0
domesticate,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.307,0.041,0.628,0.332,0.985,0.272,0.307245,0.853591,0,0.040954,0.825967,0,0.628319,0.585635,1,0.33175,0.629834,0,0.985241,0.662983,1,0.272492,0.81768,0,0,0,0,0,1,0
dominate,True,1,001000,Ap,,True,2,001001,Ap,Ev,0.447,0.643,0.856,0.095,0.545,0.722,0.446524,0.853591,0,0.643427,0.825967,0,0.85555,0.585635,1,0.095389,0.629834,0,0.545092,0.662983,0,0.722296,0.81768,0,0,0,1,0,0,0
donate,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.334,0.38,0.7,0.005,0.805,0.23,0.334346,0.853591,0,0.38043,0.825967,0,0.699604,0.585635,1,0.005405,0.629834,0,0.805445,0.662983,1,0.229957,0.81768,0,0,0,0,0,1,0
doubt,True,1,000001,Ev,,True,2,000101,Ev,An,0.54,0.645,0.141,0.744,0.07,0.875,0.540389,0.853591,0,0.645468,0.825967,0,0.141491,0.585635,0,0.744463,0.629834,1,0.07023,0.662983,0,0.87483,0.81768,1,0,0,0,0,0,1
downgrade,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.067,0.525,0.222,0.682,0.5,0.149171,0.853591,0,0.06653,0.825967,0,0.525048,0.585635,0,0.22234,0.629834,0,0.682356,0.662983,1,0.499527,0.81768,0,0,0,0,0,1,0
download,True,1,001000,Ap,,True,1,001000,Ap,,0.624,0.041,0.599,0.266,0.104,0.448,0.624321,0.853591,0,0.041264,0.825967,0,0.59941,0.585635,1,0.266185,0.629834,0,0.103586,0.662983,0,0.447992,0.81768,0,0,0,1,0,0,0
downsize,True,1,000010,Sn,,True,3,001110,Sn,"Ap, An",0.149,0.098,0.6,0.636,0.773,0.434,0.149171,0.853591,0,0.097868,0.825967,0,0.59975,0.585635,1,0.635554,0.629834,1,0.772822,0.662983,1,0.434153,0.81768,0,0,0,0,0,1,0
doze,False,0,000000,,,True,2,100001,Kn,Ev,0.73,0.362,0.14,0.382,0.419,0.724,0.729664,0.853591,0,0.362449,0.825967,0,0.140227,0.585635,0,0.381881,0.629834,0,0.418608,0.662983,0,0.723888,0.81768,0,0,0,0,0,0,0
